metric,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
macaques_0.02_0.5_0.7_1_singlekalman,72.633,71.025,74.675,77.495,78.546,78.197,84.004,83.141,76.047,90.928,80.124,72.855,88.602,80.641,88.739,93.7,94.972,90.476,7.1429,2.381,11616,781,615,17,38,3,1,57,70.462,88.428,87.836,89.028,10889,1508,1342,12231,12397,70,42
macaques_0.02_0.5_0.8_0.1_doublekalman,70.101,66.841,73.871,74.783,76.209,81.655,78.826,83.181,74.303,87.937,79.948,70.304,81.713,80.802,81.867,89.998,91.714,78.571,14.286,7.1429,11157,1240,1008,19,33,6,3,66,64.436,87.851,87.029,88.689,10789,1608,1376,12165,12397,40,42
macaques_0.02_0.5_0.8_0.1_singlekalman,71.595,67.696,76.089,77.677,74.377,82.135,80.875,83.127,76.855,89.795,80.021,71.854,82.762,80.706,82.98,93.708,89.727,90.476,7.1429,2.381,11617,780,1330,27,38,3,1,75,64.682,89.765,91.756,87.858,11375,1022,1572,12947,12397,48,42
macaques_0.02_0.5_0.8_0.2_doublekalman,70.911,68.223,74.062,75.141,77.608,82.192,78.9,83.208,74.578,88.735,80.177,71.145,84.028,80.808,84.125,90.474,93.443,80.952,11.905,7.1429,11216,1181,787,12,34,5,3,63,66.665,87.451,86.061,88.886,10669,1728,1334,12003,12397,42,42
macaques_0.02_0.5_0.8_0.2_singlekalman,71.694,68.495,75.39,77.67,75.325,82.52,80.104,83.113,76.501,90.087,80.022,72.09,84.093,80.678,84.254,93.684,90.855,90.476,7.1429,2.381,11614,783,1169,20,38,3,1,78,65.991,89.968,91.369,88.61,11327,1070,1456,12783,12397,49,42
macaques_0.02_0.5_0.8_0.3_doublekalman,70.986,68.127,74.321,75.055,77.57,82.214,79.193,83.197,74.665,88.906,80.119,71.231,83.899,80.796,83.996,90.377,93.406,83.333,9.5238,7.1429,11204,1193,791,12,35,4,3,62,66.543,87.791,86.368,89.262,10707,1690,1288,11995,12397,43,42
macaques_0.02_0.5_0.8_0.3_singlekalman,72.306,68.593,76.592,77.706,75.419,82.595,81.534,83.128,77.124,90.658,80.029,72.553,84.174,80.705,84.319,93.676,90.918,90.476,7.1429,2.381,11613,784,1160,18,38,3,1,74,66.099,91.029,92.409,89.689,11456,941,1317,12773,12397,51,42
macaques_0.02_0.5_0.8_0.4_doublekalman,72.064,68.617,76.025,74.732,78.572,82.338,80.905,83.229,75.357,90.299,80.192,72.413,84.875,80.819,84.964,90.038,94.665,83.333,9.5238,7.1429,11162,1235,629,11,35,4,3,45,67.605,89.639,87.449,91.943,10841,1556,950,11791,12397,43,42
macaques_0.02_0.5_0.8_0.4_singlekalman,72.656,69.311,76.545,77.643,76.325,81.594,81.876,83.096,77.069,91.29,79.948,72.984,85.561,80.666,85.755,93.74,92.15,90.476,7.1429,2.381,11621,776,990,24,38,3,1,67,67.437,90.819,91.603,90.048,11356,1041,1255,12611,12397,52,42
macaques_0.02_0.5_0.8_0.5_doublekalman,72.009,68.029,76.569,74.713,77.827,81.394,82.613,83.241,75.614,90.176,80.243,72.36,83.972,80.831,84.061,90.03,93.782,80.952,11.905,7.1429,11161,1236,740,11,34,5,3,44,66.714,89.53,87.739,91.396,10877,1520,1024,11901,12397,46,42
macaques_0.02_0.5_0.8_0.5_singlekalman,72.351,68.712,76.549,77.645,75.56,81.285,82.631,83.065,77.071,91.036,79.943,72.777,84.819,80.613,84.98,93.869,91.349,90.476,7.1429,2.381,11637,760,1102,20,38,3,1,67,66.62,90.197,91.441,88.987,11336,1061,1403,12739,12397,54,42
macaques_0.02_0.5_0.8_0.6_doublekalman,71.972,67.901,76.641,74.191,78.229,80.52,83.604,83.227,75.384,90.185,80.129,72.265,83.932,80.804,84.028,89.433,94.301,76.19,16.667,7.1429,11087,1310,670,12,32,7,3,44,66.764,89.161,86.86,91.588,10768,1629,989,11757,12397,51,42
macaques_0.02_0.5_0.8_0.6_singlekalman,72.998,69.449,77.093,77.692,76.403,80.952,83.717,83.084,77.369,91.771,80.003,73.42,85.835,80.617,85.989,93.837,92.281,90.476,7.1429,2.381,11633,764,973,19,38,3,1,68,67.647,90.317,91.078,89.568,11291,1106,1315,12606,12397,57,42
macaques_0.02_0.5_0.8_0.7_doublekalman,71.758,67.998,76.076,73.981,78.63,80.751,82.384,83.272,75.001,89.798,80.192,72.011,84.182,80.852,84.246,89.167,94.77,78.571,11.905,9.5238,11054,1343,610,8,33,5,4,40,67.108,87.993,85.392,90.758,10586,1811,1078,11664,12397,48,42
macaques_0.02_0.5_0.8_0.7_singlekalman,73.551,69.933,77.708,77.701,76.993,81.678,84.016,83.108,77.684,92.504,80.032,74.032,86.698,80.639,86.787,93.853,92.998,90.476,7.1429,2.381,11635,762,876,11,38,3,1,66,68.528,91.521,91.942,91.104,11398,999,1113,12511,12397,57,42
macaques_0.02_0.5_0.8_0.8_doublekalman,71.572,68.503,75.141,73.824,79.499,79.686,82.54,83.293,74.458,89.395,80.287,71.773,85.125,80.846,85.198,89.03,95.874,76.19,16.667,7.1429,11037,1360,475,9,32,7,3,41,68.072,87.858,84.722,91.235,10503,1894,1009,11512,12397,53,42
macaques_0.02_0.5_0.8_0.8_singlekalman,72.993,70.563,75.887,77.647,77.817,79.754,83.852,83.127,76.739,91.55,80.074,73.307,87.892,80.624,87.989,93.886,94.091,90.476,7.1429,2.381,11639,758,731,12,38,3,1,64,69.701,90.322,90.223,90.42,11185,1212,1185,12370,12397,63,42
macaques_0.02_0.5_0.8_0.9_doublekalman,72.339,69.093,76.069,74.059,80.1,80.102,83.889,83.397,75.039,90.327,80.493,72.706,85.851,80.99,85.908,89.183,96.458,78.571,14.286,7.1429,11056,1341,406,7,33,6,3,38,68.898,89.191,85.827,92.828,10640,1757,822,11462,12397,51,42
macaques_0.02_0.5_0.8_0.9_singlekalman,72.944,70.609,75.735,77.656,77.87,79.448,83.908,83.13,76.667,91.498,80.069,73.262,87.941,80.629,88.045,93.886,94.144,90.476,7.1429,2.381,11639,758,724,13,38,3,1,61,69.754,89.879,89.756,90.002,11127,1270,1236,12363,12397,64,42
macaques_0.02_0.5_0.8_0_doublekalman,68.475,66.699,70.679,74.741,76.098,78.552,75.997,83.177,72.654,85.774,79.823,68.467,81.326,80.848,81.52,89.869,91.5,80.952,14.286,4.7619,11141,1256,1035,24,34,6,2,76,64.114,83.628,82.883,84.387,10275,2122,1901,12176,12397,41,42
macaques_0.02_0.5_0.8_0_singlekalman,70.517,67.462,74.077,77.615,74.163,80.996,79.349,83.126,75.8,88.417,79.983,70.719,82.173,80.735,82.439,93.547,89.386,90.476,7.1429,2.381,11597,800,1377,33,38,3,1,86,64.151,88.258,90.312,86.296,11196,1201,1778,12974,12397,48,42
macaques_0.02_0.5_0.8_1_doublekalman,72.273,69.055,75.973,73.999,80.105,80.02,83.837,83.373,74.961,90.326,80.447,72.664,85.843,80.968,85.908,89.143,96.498,78.571,14.286,7.1429,11051,1346,401,8,33,6,3,37,68.877,89.169,85.771,92.848,10633,1764,819,11452,12397,51,42
macaques_0.02_0.5_0.8_1_singlekalman,72.884,70.582,75.64,77.565,77.929,79.338,83.913,83.127,76.574,91.442,80.057,73.206,87.949,80.629,88.062,93.797,94.238,90.476,7.1429,2.381,11628,769,711,14,38,3,1,56,69.779,89.861,89.651,90.072,11114,1283,1225,12339,12397,65,42
macaques_0.02_0.5_0.9_0.1_doublekalman,69.29,66.371,72.712,74.789,75.551,81.593,77.217,83.118,73.717,86.957,79.786,69.379,81.06,80.725,81.181,90.086,91.004,80.952,11.905,7.1429,11168,1229,1104,15,34,5,3,68,63.696,85.759,85.327,86.196,10578,1819,1694,12272,12397,39,42
macaques_0.02_0.5_0.9_0.1_singlekalman,70.454,66.904,74.583,77.611,73.48,81.548,79.753,83.106,76.054,88.318,79.888,70.555,81.463,80.7,81.681,93.652,88.667,90.476,7.1429,2.381,11610,787,1484,27,38,3,1,78,63.389,88.651,91.143,86.291,11299,1098,1795,13094,12397,48,42
macaques_0.02_0.5_0.9_0.2_doublekalman,70.15,66.771,74.051,75.132,75.731,82.435,78.423,83.155,74.567,87.935,80.019,70.364,81.697,80.755,81.802,90.506,91.227,83.333,9.5238,7.1429,11220,1177,1079,13,35,4,3,56,64.28,86.913,86.569,87.259,10732,1665,1567,12299,12397,40,42
macaques_0.02_0.5_0.9_0.2_singlekalman,70.757,66.863,75.254,77.67,73.379,82.179,80.052,83.108,76.427,88.744,79.932,70.935,81.423,80.677,81.633,93.74,88.561,90.476,7.1429,2.381,11621,776,1501,26,38,3,1,70,63.31,89.032,91.635,86.572,11360,1037,1762,13122,12397,47,42
macaques_0.02_0.5_0.9_0.3_doublekalman,69.947,66.522,73.904,75.018,75.548,81.966,78.591,83.176,74.435,87.571,80.072,70.12,81.366,80.765,81.504,90.401,91.04,83.333,9.5238,7.1429,11207,1190,1103,17,35,4,3,56,63.978,87.214,86.908,87.522,10774,1623,1536,12310,12397,42,42
macaques_0.02_0.5_0.9_0.3_singlekalman,70.354,66.917,74.329,77.655,73.46,82.252,78.906,83.102,75.95,88.329,79.921,70.594,81.471,80.673,81.673,93.692,88.63,90.476,7.1429,2.381,11615,782,1490,25,38,3,1,69,63.364,88.252,90.772,85.868,11253,1144,1852,13105,12397,47,42
macaques_0.02_0.5_0.9_0.4_doublekalman,70.765,67.24,74.827,75.233,76.223,82.324,79.529,83.161,75.007,88.702,80.061,71.016,82.56,80.735,82.665,90.683,91.876,83.333,9.5238,7.1429,11242,1155,994,13,35,4,3,61,65.09,88.329,87.755,88.91,10879,1518,1357,12236,12397,43,42
macaques_0.02_0.5_0.9_0.4_singlekalman,70.091,67.077,73.613,77.717,73.597,81.536,78.429,83.115,75.612,87.762,79.976,70.188,81.81,80.668,82.012,93.805,88.832,90.476,7.1429,2.381,11629,768,1462,25,38,3,1,69,63.676,87.688,90.143,85.364,11175,1222,1916,13091,12397,48,42
macaques_0.02_0.5_0.9_0.5_doublekalman,71.114,67.887,74.848,75.206,77.052,82.756,79.586,83.139,75.005,89.213,80.048,71.413,83.625,80.718,83.714,90.659,92.884,83.333,9.5238,7.1429,11239,1158,861,11,35,4,3,58,66.144,87.954,86.9,89.033,10773,1624,1327,12100,12397,42,42
macaques_0.02_0.5_0.9_0.5_singlekalman,71.114,67.155,75.679,77.697,73.679,82.286,80.537,83.085,76.657,89.253,79.957,71.364,82.06,80.654,82.254,93.853,89,90.476,7.1429,2.381,11635,762,1438,24,38,3,1,67,63.903,89.682,92.127,87.363,11421,976,1652,13073,12397,49,42
macaques_0.02_0.5_0.9_0.6_doublekalman,70.735,67.97,73.964,75.636,76.744,81.498,79.437,83.189,74.773,88.625,80.126,71.011,83.609,80.781,83.698,91.127,92.462,83.333,11.905,4.7619,11297,1100,921,11,35,5,2,53,66.095,87.386,86.755,88.026,10755,1642,1463,12218,12397,43,42
macaques_0.02_0.5_0.9_0.6_singlekalman,70.589,67.386,74.301,77.715,73.946,81.509,79.615,83.106,75.966,88.516,80.017,70.828,82.383,80.67,82.512,93.805,89.255,90.476,7.1429,2.381,11629,768,1400,16,38,3,1,65,64.251,88.107,90.353,85.97,11201,1196,1828,13029,12397,50,42
macaques_0.02_0.5_0.9_0.7_doublekalman,71.594,68.641,75.014,75.617,77.614,81.745,80.204,83.199,75.295,89.818,80.161,71.999,84.803,80.775,84.892,91.159,93.567,85.714,9.5238,4.7619,11301,1096,777,11,36,4,2,54,67.277,88.384,87.247,89.551,10816,1581,1262,12078,12397,43,42
macaques_0.02_0.5_0.9_0.7_singlekalman,71.81,67.992,76.216,77.748,74.647,80.849,82.029,83.115,76.954,90.047,80.027,72.062,83.431,80.667,83.617,93.886,90.141,90.476,7.1429,2.381,11639,758,1273,23,38,3,1,65,65.28,88.696,90.538,86.927,11224,1173,1688,12912,12397,52,42
macaques_0.02_0.5_0.9_0.8_doublekalman,72.007,68.07,76.523,74.454,78.155,80.86,83.24,83.219,75.46,90.201,80.201,72.342,84.311,80.785,84.408,89.836,94.301,78.571,14.286,7.1429,11137,1260,673,12,33,6,3,50,67.048,89.321,87.207,91.541,10811,1586,999,11810,12397,50,42
macaques_0.02_0.5_0.9_0.8_singlekalman,72.304,68.624,76.547,77.671,75.438,80.467,83.448,83.081,77.085,90.864,79.976,72.67,84.666,80.606,84.875,93.918,91.217,90.476,7.1429,2.381,11643,754,1121,26,38,3,1,67,66.451,89.194,90.514,87.911,11221,1176,1543,12764,12397,58,42
macaques_0.02_0.5_0.9_0.9_doublekalman,72.288,68.658,76.463,74.178,79.254,80.421,83.528,83.247,75.291,90.521,80.251,72.644,85.23,80.809,85.303,89.449,95.57,78.571,14.286,7.1429,11089,1308,514,9,33,6,3,46,68.064,89.35,86.489,92.407,10722,1675,881,11603,12397,51,42
macaques_0.02_0.5_0.9_0.9_singlekalman,72.446,70.049,75.316,77.695,77.129,79.631,82.454,83.089,76.471,90.908,79.975,72.704,86.973,80.625,87.134,93.934,93.25,90.476,7.1429,2.381,11645,752,843,20,38,3,1,63,68.773,89.403,89.731,89.078,11124,1273,1364,12488,12397,60,42
macaques_0.02_0.5_0.9_0_doublekalman,68.399,66.35,70.9,74.804,75.56,79.585,75.811,83.135,72.797,85.77,79.72,68.376,80.77,80.809,80.947,89.973,90.882,80.952,14.286,4.7619,11154,1243,1119,22,34,6,2,77,63.503,84.021,83.601,84.446,10364,2033,1909,12273,12397,40,42
macaques_0.02_0.5_0.9_0_singlekalman,70.189,66.955,73.962,77.56,73.595,82.02,79.028,83.11,75.711,88.117,79.886,70.393,81.189,80.744,81.399,93.394,88.618,90.476,7.1429,2.381,11578,819,1487,26,38,3,1,88,63.206,88.351,90.732,86.093,11248,1149,1817,13065,12397,47,42
macaques_0.02_0.5_0.9_1_doublekalman,72.67,69.076,76.779,74.226,79.822,81.064,83.524,83.316,75.474,90.991,80.353,73.114,85.819,80.908,85.876,89.433,96.175,78.571,14.286,7.1429,11087,1310,441,7,33,6,3,40,68.745,89.981,86.827,93.373,10764,1633,764,11528,12397,49,42
macaques_0.02_0.5_0.9_1_singlekalman,72.661,70.193,75.597,77.651,77.346,79.877,82.56,83.078,76.594,91.29,79.95,72.986,87.279,80.611,87.441,93.918,93.548,90.476,7.1429,2.381,11643,754,803,20,38,3,1,60,69.07,89.917,90.094,89.74,11169,1228,1277,12446,12397,60,42
macaques_0.02_0.6_0.7_0.1_doublekalman,71.312,68.297,74.812,74.09,78.949,81.514,80.385,83.299,74.429,89.226,80.195,71.555,84.311,80.919,84.391,89.118,94.963,80.952,7.1429,11.905,11048,1349,586,10,34,3,5,64,67.306,88.586,85.859,91.49,10644,1753,990,11634,12397,40,42
macaques_0.02_0.6_0.7_0.1_singlekalman,73.14,70.979,75.737,77.499,78.602,81.458,81.277,83.241,76.591,91.582,80.218,73.465,87.715,80.877,87.852,93.224,94.551,88.095,9.5238,2.381,11557,840,666,17,37,4,1,84,69.887,91.422,90.78,92.072,11254,1143,969,12223,12397,50,42
macaques_0.02_0.6_0.7_0.2_doublekalman,72.169,69.182,75.662,74.453,79.651,81.391,81.271,83.243,75.033,90.402,80.118,72.429,85.617,80.869,85.682,89.578,95.832,78.571,11.905,9.5238,11105,1292,483,8,33,5,4,58,68.48,88.73,85.835,91.828,10641,1756,947,11588,12397,41,42
macaques_0.02_0.6_0.7_0.2_singlekalman,73.001,70.69,75.779,77.442,78.205,80.426,81.684,83.107,76.582,91.739,79.981,73.374,87.707,80.729,87.892,93.458,94.379,90.476,7.1429,2.381,11586,811,690,23,38,3,1,75,69.696,90.731,90.288,91.178,11193,1204,1083,12276,12397,50,42
macaques_0.02_0.6_0.7_0.3_doublekalman,72.295,68.892,76.211,73.898,79.947,81.278,82.501,83.296,75.026,90.506,80.241,72.622,85.303,80.916,85.367,88.901,96.178,78.571,9.5238,11.905,11021,1376,438,8,33,4,5,57,68.338,89.504,86.118,93.167,10676,1721,783,11459,12397,42,42
macaques_0.02_0.6_0.7_0.3_singlekalman,73.703,71.261,76.603,77.464,78.883,80.725,83.379,83.14,77.011,92.551,80.085,74.12,88.441,80.724,88.602,93.402,95.113,88.095,9.5238,2.381,11579,818,595,20,37,4,1,72,70.437,91.107,90.288,91.942,11193,1204,981,12174,12397,52,42
macaques_0.02_0.6_0.7_0.4_doublekalman,72.121,68.69,76.066,73.747,79.874,81.1,82.495,83.318,74.877,90.222,80.282,72.432,85.045,80.933,85.101,88.715,96.086,76.19,11.905,11.905,10998,1399,448,7,32,5,5,53,68.129,89.309,85.884,93.019,10647,1750,799,11446,12397,42,42
macaques_0.02_0.6_0.7_0.4_singlekalman,73.706,71.288,76.581,77.583,78.778,80.72,83.379,83.126,77.058,92.637,80.063,74.168,88.57,80.694,88.739,93.611,95.053,90.476,7.1429,2.381,11605,792,604,21,38,3,1,67,70.497,91.465,90.772,92.17,11253,1144,956,12209,12397,53,42
macaques_0.02_0.6_0.7_0.5_doublekalman,72.852,69.868,76.309,74.714,80.318,80.243,83.901,83.346,75.488,91.021,80.368,73.152,86.642,80.967,86.715,89.869,96.609,78.571,14.286,7.1429,11141,1256,391,9,33,6,3,56,69.537,90.618,87.457,94.017,10842,1555,690,11532,12397,46,42
macaques_0.02_0.6_0.7_0.5_singlekalman,73.199,71.603,75.228,77.569,79.166,79.574,82.768,83.134,76.364,91.771,80.113,73.52,89.215,80.653,89.385,93.684,95.612,90.476,7.1429,2.381,11614,783,533,21,38,3,1,65,71.09,90.466,89.554,91.397,11102,1295,1045,12147,12397,54,42
macaques_0.02_0.6_0.7_0.6_doublekalman,71.934,68.697,75.687,73.567,80.065,79.585,83.796,83.293,74.599,89.889,80.243,72.13,85.166,80.893,85.222,88.554,96.374,76.19,14.286,9.5238,10978,1419,413,7,32,6,4,55,68.246,89.163,85.545,93.1,10605,1792,786,11391,12397,48,42
macaques_0.02_0.6_0.7_0.6_singlekalman,73.463,71.654,75.713,77.531,79.263,79.692,83.609,83.137,76.592,92.047,80.12,73.748,89.264,80.674,89.36,93.587,95.679,90.476,7.1429,2.381,11602,795,524,12,38,3,1,67,71.177,90.78,89.788,91.794,11131,1266,995,12126,12397,57,42
macaques_0.02_0.6_0.7_0.7_doublekalman,72.046,68.781,75.791,73.213,80.785,79.528,84.211,83.51,74.473,89.576,80.715,72.302,85.359,81.148,85.416,88.021,97.125,78.571,11.905,9.5238,10912,1485,323,7,33,5,4,37,68.765,88.837,84.674,93.431,10497,1900,738,11235,12397,48,42
macaques_0.02_0.6_0.7_0.7_singlekalman,73.068,71.777,74.788,77.507,79.449,78.634,83.723,83.15,76.11,91.45,80.142,73.29,89.594,80.664,89.731,93.644,95.99,90.476,7.1429,2.381,11609,788,485,17,38,3,1,65,71.488,89.47,88.376,90.59,10956,1441,1138,12094,12397,60,42
macaques_0.02_0.6_0.7_0.8_doublekalman,71.958,68.627,75.775,73.217,80.568,79.518,84.076,83.505,74.467,89.49,80.682,72.202,85.142,81.14,85.198,88.037,96.876,78.571,11.905,9.5238,10914,1483,352,7,33,5,4,36,68.538,88.738,84.69,93.192,10499,1898,767,11266,12397,48,42
macaques_0.02_0.6_0.7_0.8_singlekalman,73.505,71.739,75.703,77.518,79.388,79.276,84.28,83.145,76.582,92.152,80.128,73.839,89.667,80.644,89.772,93.708,95.969,90.476,7.1429,2.381,11617,780,488,13,38,3,1,61,71.529,90.058,88.997,91.144,11033,1364,1072,12105,12397,60,42
macaques_0.02_0.6_0.7_0.9_doublekalman,72.345,68.648,76.554,73.227,80.585,79.952,84.804,83.508,74.855,90.04,80.692,72.655,85.198,81.137,85.254,88.062,96.911,78.571,11.905,9.5238,10917,1480,348,7,33,5,4,33,68.587,89.325,85.246,93.813,10568,1829,697,11265,12397,48,42
macaques_0.02_0.6_0.7_0.9_singlekalman,73.275,71.702,75.275,77.505,79.362,78.815,84.268,83.151,76.358,91.812,80.137,73.575,89.643,80.65,89.739,93.7,95.944,90.476,7.1429,2.381,11616,781,491,12,38,3,1,60,71.511,89.561,88.513,90.634,10973,1424,1134,12107,12397,60,42
macaques_0.02_0.6_0.7_0_doublekalman,69.658,68.459,71.261,74.489,78.691,78.574,77.373,83.235,72.83,87.222,80.005,69.782,84.311,80.885,84.464,89.562,94.614,76.19,19.048,4.7619,11103,1294,632,19,32,8,2,74,67.191,85.007,82.738,87.405,10257,2140,1478,11735,12397,41,42
macaques_0.02_0.6_0.7_0_singlekalman,71.877,70.419,73.741,77.156,78.293,79.138,80.136,83.242,75.405,89.991,80.178,72.153,86.811,80.895,86.997,92.772,94.139,88.095,9.5238,2.381,11501,896,716,23,37,4,1,102,69.087,88.624,87.981,89.277,10907,1490,1310,12217,12397,51,42
macaques_0.02_0.6_0.7_1_doublekalman,71.952,68.869,75.495,73.116,81.024,79.732,83.454,83.508,74.279,89.463,80.696,72.194,85.593,81.127,85.658,87.949,97.461,78.571,11.905,9.5238,10903,1494,284,8,33,5,4,29,68.995,87.865,83.577,92.616,10361,2036,826,11187,12397,48,42
macaques_0.02_0.6_0.7_1_singlekalman,73.076,71.898,74.671,77.428,79.691,78.191,84.007,83.154,76.013,91.501,80.138,73.328,89.893,80.66,90.03,93.595,96.33,90.476,7.1429,2.381,11603,794,442,17,38,3,1,57,71.792,89.052,87.787,90.353,10883,1514,1162,12045,12397,62,42
macaques_0.02_0.6_0.8_0.1_doublekalman,69.98,67.928,72.461,74.793,77.623,80.643,77.906,83.201,73.594,87.707,79.968,70.137,83.48,80.838,83.577,89.965,93.37,78.571,14.286,7.1429,11153,1244,792,12,33,6,3,66,66.24,86.172,84.601,87.802,10488,1909,1457,11945,12397,39,42
macaques_0.02_0.6_0.8_0.1_singlekalman,72.459,69.43,76.004,77.634,76.504,81.944,81.373,83.141,76.79,90.891,80.052,72.761,85.529,80.727,85.682,93.579,92.218,90.476,7.1429,2.381,11601,796,979,19,38,3,1,74,67.493,91.012,91.683,90.35,11366,1031,1214,12580,12397,47,42
macaques_0.02_0.6_0.8_0.2_doublekalman,71.176,68.63,74.164,74.946,78.379,82.289,79.061,83.254,74.534,89.051,80.249,71.463,84.641,80.875,84.714,90.167,94.297,80.952,11.905,7.1429,11178,1219,676,9,34,5,3,56,67.397,87.988,86.061,90.003,10669,1728,1185,11854,12397,38,42
macaques_0.02_0.6_0.8_0.2_singlekalman,72.376,69.9,75.299,77.61,77.075,82.233,80.27,83.117,76.426,90.893,80.029,72.741,86.311,80.69,86.481,93.587,92.942,90.476,7.1429,2.381,11602,795,881,21,38,3,1,77,68.239,90.667,90.982,90.355,11279,1118,1204,12483,12397,46,42
macaques_0.02_0.6_0.8_0.3_doublekalman,71.214,68.459,74.426,74.859,78.249,82.312,79.359,83.243,74.622,89.175,80.192,71.511,84.399,80.863,84.472,90.07,94.148,83.333,9.5238,7.1429,11166,1231,694,9,35,4,3,55,67.163,88.28,86.368,90.278,10707,1690,1153,11860,12397,39,42
macaques_0.02_0.6_0.8_0.3_singlekalman,73.107,69.953,76.782,77.654,77.106,82.55,81.777,83.133,77.194,91.694,80.037,73.389,86.319,80.715,86.448,93.579,92.92,90.476,7.1429,2.381,11601,796,884,16,38,3,1,73,68.273,91.994,92.321,91.67,11445,952,1040,12485,12397,47,42
macaques_0.02_0.6_0.8_0.4_doublekalman,72.019,69.272,75.218,74.626,79.575,82.216,80.234,83.264,74.902,90.197,80.246,72.38,85.9,80.859,85.972,89.877,95.837,83.333,9.5238,7.1429,11142,1255,484,9,35,4,3,47,68.697,89.09,86.319,92.044,10701,1696,925,11626,12397,40,42
macaques_0.02_0.6_0.8_0.4_singlekalman,73.428,70.707,76.64,77.61,78.05,81.562,82.052,83.111,77.101,92.292,79.978,73.813,87.707,80.694,87.884,93.66,94.192,90.476,7.1429,2.381,11611,786,716,22,38,3,1,68,69.625,91.797,91.538,92.058,11348,1049,979,12327,12397,49,42
macaques_0.02_0.6_0.8_0.5_doublekalman,72.105,69.288,75.39,74.651,79.574,81.098,81.629,83.281,74.998,90.233,80.297,72.455,85.892,80.888,85.956,89.885,95.813,80.952,11.905,7.1429,11143,1254,487,8,34,5,3,44,68.713,89.025,86.271,91.96,10695,1702,935,11630,12397,42,42
macaques_0.02_0.6_0.8_0.5_singlekalman,73.27,70.482,76.544,77.596,77.74,81.224,82.688,83.069,77.045,92.257,79.942,73.752,87.658,80.624,87.812,93.813,93.987,90.476,7.1429,2.381,11630,767,744,19,38,3,1,67,69.481,91.429,91.345,91.514,11324,1073,1050,12374,12397,49,42
macaques_0.02_0.6_0.8_0.6_doublekalman,72.557,68.942,76.71,74.228,79.589,80.786,83.597,83.257,75.439,90.964,80.176,72.932,85.513,80.843,85.585,89.425,95.883,76.19,16.667,7.1429,11086,1311,476,9,32,7,3,44,68.382,90.254,87.215,93.513,10812,1585,750,11562,12397,45,42
macaques_0.02_0.6_0.8_0.6_singlekalman,73.809,70.765,77.352,77.612,78.072,81.319,83.598,83.081,77.46,92.926,79.967,74.31,88.029,80.63,88.166,93.789,94.344,90.476,7.1429,2.381,11627,770,697,17,38,3,1,68,69.862,91.42,91.151,91.691,11300,1097,1024,12324,12397,50,42
macaques_0.02_0.6_0.8_0.7_doublekalman,72.393,69.372,75.893,74.322,80.078,80.762,82.27,83.301,75.084,90.644,80.247,72.74,86.271,80.883,86.311,89.562,96.497,78.571,11.905,9.5238,11103,1294,403,5,33,5,4,41,69.149,88.884,85.69,92.326,10623,1774,883,11506,12397,42,42
macaques_0.02_0.6_0.8_0.7_singlekalman,74.402,71.51,77.769,77.651,78.95,81.752,84.021,83.119,77.69,93.667,80.054,74.984,89.143,80.651,89.207,93.781,95.35,90.476,7.1429,2.381,11626,771,567,8,38,3,1,65,70.997,92.712,91.95,93.488,11399,998,794,12193,12397,51,42
macaques_0.02_0.6_0.8_0.8_doublekalman,71.896,69.245,75.008,74.155,80.114,79.797,82.424,83.314,74.56,89.825,80.331,72.157,86.239,80.865,86.303,89.433,96.619,76.19,16.667,7.1429,11087,1310,388,8,32,7,3,43,69.125,88.304,85.021,91.852,10540,1857,935,11475,12397,46,42
macaques_0.02_0.6_0.8_0.8_singlekalman,73.748,71.454,76.49,77.587,78.962,80.359,84.054,83.136,77.015,92.573,80.091,74.143,89.264,80.634,89.352,93.805,95.468,90.476,7.1429,2.381,11629,768,552,11,38,3,1,63,71.097,91.578,90.78,92.39,11254,1143,927,12181,12397,56,42
macaques_0.02_0.6_0.8_0.9_doublekalman,72.396,69.223,76.047,74.026,80.317,80.078,83.891,83.403,75.011,90.393,80.501,72.767,86.045,80.999,86.101,89.134,96.709,78.571,14.286,7.1429,11050,1347,376,7,33,6,3,38,69.108,89.275,85.779,93.068,10634,1763,792,11426,12397,46,42
macaques_0.02_0.6_0.8_0.9_singlekalman,73.679,71.487,76.313,77.593,79.001,80.021,84.091,83.138,76.929,92.478,80.085,74.061,89.312,80.635,89.409,93.813,95.516,90.476,7.1429,2.381,11630,767,546,12,38,3,1,60,71.145,91.116,90.304,91.943,11195,1202,981,12176,12397,57,42
macaques_0.02_0.6_0.8_0_doublekalman,68.531,67.522,69.948,74.707,77.204,77.996,75.581,83.183,72.258,85.837,79.841,68.533,82.746,80.852,82.923,89.844,92.848,80.952,14.286,4.7619,11138,1259,858,22,34,6,2,72,65.542,83.286,81.939,84.678,10158,2239,1838,11996,12397,40,42
