metric,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
macaques_imagenet_10,62.83,60.037,66.125,67.823,71.062,70.476,78.231,79.705,66.942,84.127,75.097,63.177,76.446,76.269,76.68,86.061,90.171,73.81,19.048,7.1429,10669,1728,1163,29,31,8,3,56,56.023,81.927,80.06,83.883,9925,2472,1907,11832,12397,69,42
macaques_imagenet_100,64.01,61.455,67.405,67.624,74.334,71.477,80.977,80.755,67.351,83.591,76.385,63.851,77.204,77.713,77.486,84.23,92.587,73.81,19.048,7.1429,10442,1955,836,35,31,8,3,54,58.432,82.593,78.866,86.691,9777,2620,1501,11278,12397,68,42
macaques_imagenet_100_1e-5,67.887,66.572,69.841,71.765,76.928,73.435,82.04,81.167,70.69,87.921,77.301,67.964,86.005,78.062,86.158,89.723,96.178,80.952,14.286,4.7619,11123,1274,442,19,34,6,2,34,66.321,85.928,83.044,89.019,10295,2102,1270,11565,12397,62,42
macaques_imagenet_100_5e-5,67.171,64.6,70.06,70.864,74.849,74.083,79.778,80.728,70.451,88.23,76.853,67.808,83.754,77.576,83.867,89.272,94.292,80.952,14.286,4.7619,11067,1330,670,14,34,6,2,31,63.736,87.271,84.948,89.725,10531,1866,1206,11737,12397,56,42
macaques_imagenet_10_1e-5,55.476,51.331,60.276,56.349,68.721,64.722,73.679,76.872,58.253,78.701,70.928,55.821,67.984,72.496,68.121,75.058,91.54,59.524,23.81,16.667,9305,3092,860,17,25,10,7,48,47.34,77.396,70.428,85.893,8731,3666,1434,10165,12397,47,42
macaques_imagenet_10_5e-5,63.671,60.463,67.515,67.559,71.565,71.205,78.202,79.379,67.499,85.516,74.42,63.64,76.188,76.155,76.365,85.384,90.447,73.81,16.667,9.5238,10585,1812,1118,22,31,7,4,71,55.828,82.124,79.826,84.56,9896,2501,1807,11703,12397,60,42
macaques_imagenet_110,67.375,64.794,70.555,70.017,76.101,73.997,81.606,80.815,70.208,88.177,76.83,67.746,84.287,77.522,84.488,88.247,95.914,78.571,16.667,4.7619,10940,1457,466,25,33,7,2,42,64.45,86.804,83.335,90.575,10331,2066,1075,11406,12397,59,42
macaques_imagenet_110_1e-5,68.038,65.781,70.876,70.233,77.249,74.501,81.48,80.851,70.479,88.999,76.877,68.419,85.101,77.711,85.254,88.086,96.886,78.571,14.286,7.1429,10920,1477,351,19,33,6,3,35,65.468,87.46,83.488,91.829,10350,2047,921,11271,12397,57,42
macaques_imagenet_110_5e-5,67.368,64.879,70.259,70.013,76.016,73.591,80.973,80.629,70.115,88.135,76.844,67.726,84.222,77.477,84.343,88.223,95.787,76.19,19.048,4.7619,10937,1460,481,15,32,8,2,32,64.352,87.684,84.222,91.443,10441,1956,977,11418,12397,58,42
macaques_imagenet_120,65.787,63.698,68.466,68.601,76.638,71.704,81.733,81.061,68.455,85.352,77.158,65.856,81.939,77.936,82.157,85.835,95.891,76.19,19.048,4.7619,10641,1756,456,27,32,8,2,36,63,84.532,80.1,89.484,9930,2467,1167,11097,12397,60,42
macaques_imagenet_120_1e-5,66.94,64.847,69.642,69.882,76.054,73.833,80.035,80.527,69.671,87.738,76.536,67.151,84.117,77.314,84.27,88.078,95.856,78.571,14.286,7.1429,10919,1478,472,19,33,6,3,42,64.135,85.858,82.375,89.65,10212,2185,1179,11391,12397,58,42
macaques_imagenet_120_5e-5,67.902,65.819,70.389,70.738,76.979,73.689,81.35,81.071,70.54,87.989,77.474,68.169,84.98,78.067,85.101,88.497,96.304,78.571,16.667,4.7619,10971,1426,421,15,33,7,2,36,65.57,87.099,83.569,90.941,10360,2037,1032,11392,12397,58,42
macaques_imagenet_130,65.564,63.494,68.185,68.432,76.229,71.44,81.257,80.852,68.241,85.302,76.918,65.612,81.883,77.729,82.109,85.94,95.732,71.429,23.81,4.7619,10654,1743,475,28,30,10,2,42,62.743,85.012,80.665,89.855,10000,2397,1129,11129,12397,60,42
macaques_imagenet_130_1e-5,67.667,65.108,70.824,70.184,76.604,74.618,81.169,80.951,70.433,88.074,77.073,67.881,83.803,77.867,83.988,87.804,95.836,78.571,14.286,7.1429,10885,1512,473,23,33,6,3,47,64.369,86.281,82.665,90.227,10248,2149,1110,11358,12397,60,42
macaques_imagenet_130_5e-5,67.378,64.889,70.234,69.883,76.343,73.384,80.828,80.783,70.047,87.902,77.129,67.798,84.246,77.762,84.424,87.981,96.114,76.19,19.048,4.7619,10907,1490,441,22,32,8,2,30,64.681,87.075,83.391,91.1,10338,2059,1010,11348,12397,59,42
macaques_imagenet_140,65.218,63.042,68.027,67.381,76.614,71.394,81.143,80.601,67.622,85.021,76.747,65.251,82.117,77.322,82.318,85.134,96.799,71.429,26.19,2.381,10554,1843,349,25,30,11,1,34,62.81,85.15,80.019,90.984,9920,2477,983,10903,12397,58,42
macaques_imagenet_140_1e-5,66.948,65.575,68.859,70.242,76.992,72.34,81.322,80.82,69.479,87.114,76.917,67.006,84.48,77.755,84.633,87.933,96.384,76.19,19.048,4.7619,10901,1496,409,19,32,8,2,38,64.92,86.008,82.238,90.141,10195,2202,1115,11310,12397,58,42
macaques_imagenet_140_5e-5,67.14,65.267,69.433,69.894,76.53,72.716,80.793,80.532,69.636,87.656,76.735,67.263,85.037,77.34,85.198,88.263,96.644,76.19,19.048,4.7619,10942,1455,380,20,32,8,2,28,65.036,87.508,83.714,91.662,10378,2019,944,11322,12397,58,42
macaques_imagenet_150,66.237,64.355,68.73,68.922,77.239,71.755,82.098,81.22,68.741,85.232,77.547,66.094,82.681,78.153,82.939,86.085,96.474,71.429,23.81,4.7619,10672,1725,390,32,30,10,2,39,63.874,84.957,80.382,90.083,9965,2432,1097,11062,12397,62,42
macaques_imagenet_150_1e-5,65.989,64.567,67.961,69.562,75.832,72.036,79.612,80.346,68.684,86.451,76.359,66.013,83.762,77.149,83.907,87.82,95.735,78.571,14.286,7.1429,10887,1510,485,18,33,6,3,42,63.695,84.211,80.729,88.006,10008,2389,1364,11372,12397,58,42
macaques_imagenet_150_5e-5,65.831,64.631,67.471,69.927,76.156,70.519,81.226,80.952,68.648,85.38,77.167,65.886,83.399,77.883,83.625,87.723,95.537,76.19,19.048,4.7619,10875,1522,508,28,32,8,2,37,63.997,84.029,80.592,87.771,9991,2406,1392,11383,12397,63,42
macaques_imagenet_160,65.401,63.621,67.699,67.772,77.002,70.897,80.838,80.658,67.675,85.084,76.793,65.338,82.705,77.442,82.851,85.432,97.067,76.19,19.048,4.7619,10591,1806,320,18,32,8,2,41,63.433,84.477,79.414,90.23,9845,2552,1066,10911,12397,57,42
macaques_imagenet_160_1e-5,65.758,64.931,67.096,69.984,76.245,71.304,79.218,80.662,68.461,85.601,76.745,65.694,83.915,77.541,84.109,87.949,95.817,78.571,14.286,7.1429,10903,1494,476,24,33,6,3,36,64.163,83.092,79.681,86.809,9878,2519,1501,11379,12397,60,42
macaques_imagenet_160_5e-5,68.029,65.938,70.488,70.363,77.351,73.568,81.418,80.988,70.407,88.14,77.483,68.293,85.19,78.009,85.319,88.142,96.896,76.19,19.048,4.7619,10927,1470,350,16,32,8,2,38,65.807,87.776,83.811,92.134,10390,2007,887,11277,12397,59,42
macaques_imagenet_170,66.236,64.743,68.238,69.019,76.876,71.478,80.766,80.601,68.568,86.208,76.821,66.225,84.182,77.397,84.375,87.078,96.99,76.19,19.048,4.7619,10795,1602,335,24,32,8,2,37,64.499,86.122,81.721,91.024,10131,2266,999,11130,12397,58,42
macaques_imagenet_170_1e-5,66.66,65.498,68.334,70.427,76.472,71.664,81.42,80.645,69.314,86.831,76.696,66.596,84.714,77.474,84.867,88.481,96.076,80.952,14.286,4.7619,10969,1428,448,19,34,6,2,35,64.783,85.58,82.197,89.253,10190,2207,1227,11417,12397,57,42
macaques_imagenet_170_5e-5,67.154,64.484,70.31,69.529,75.703,73.595,80.738,80.267,69.888,88.287,76.425,67.474,83.335,77.206,83.44,87.642,95.424,73.81,21.429,4.7619,10865,1532,521,13,31,9,2,38,63.357,87.289,83.73,91.165,10380,2017,1006,11386,12397,58,42
macaques_imagenet_180,65.984,63.519,69.125,67.591,77.115,72.297,82.023,80.67,68.266,85.973,76.763,65.995,82.552,77.407,82.681,85.166,97.165,73.81,21.429,4.7619,10558,1839,308,16,31,9,2,35,63.311,86.326,80.995,92.408,10041,2356,825,10866,12397,55,42
macaques_imagenet_180_1e-5,67.069,65.278,69.357,70.525,76.171,73.151,80.497,80.726,69.888,87.614,76.793,67.281,84.496,77.59,84.65,88.618,95.714,78.571,14.286,7.1429,10986,1411,492,19,33,6,3,46,64.637,86.023,82.835,89.467,10269,2128,1209,11478,12397,57,42
macaques_imagenet_180_5e-5,67.441,65.349,70.15,70.34,76.835,73.865,80.984,81.113,70.172,87.125,77.38,67.418,84.278,78.083,84.448,87.997,96.123,76.19,19.048,4.7619,10909,1488,440,21,32,8,2,38,64.992,86.322,82.673,90.308,10249,2148,1100,11349,12397,58,42
macaques_imagenet_190,64.56,63.078,66.731,67.182,76.754,69.962,81.064,80.562,66.841,83.966,76.681,64.386,82.246,77.261,82.463,84.996,97.106,73.81,21.429,4.7619,10537,1860,314,27,31,9,2,60,62.918,83.698,78.479,89.66,9729,2668,1122,10851,12397,60,42
macaques_imagenet_190_1e-5,66.748,64.977,69.019,69.789,76.388,72.394,81.179,80.555,69.353,87.336,76.586,66.888,84.262,77.388,84.408,87.884,96.195,78.571,14.286,7.1429,10895,1502,431,18,33,6,3,39,64.39,85.815,82.109,89.873,10179,2218,1147,11326,12397,58,42
macaques_imagenet_190_5e-5,67.246,64.766,70.277,69.816,75.968,73.417,81.314,80.547,69.998,87.716,76.808,67.373,84.222,77.522,84.351,88.126,95.892,73.81,21.429,4.7619,10925,1472,468,16,31,9,2,29,64.413,87.053,83.528,90.889,10355,2042,1038,11393,12397,57,42
macaques_imagenet_20,64.185,61.609,67.245,68.206,74.015,70.853,80.221,80.779,67.689,84.277,76.3,64.304,77.728,77.875,78.067,85.109,92.358,73.81,21.429,4.7619,10551,1846,873,42,31,9,2,45,58.898,81.726,78.519,85.207,9734,2663,1690,11424,12397,65,42
macaques_imagenet_200,64.293,62.417,66.782,66.882,76.215,69.704,81.345,80.554,66.752,83.699,76.632,64.14,81.116,77.229,81.415,84.585,96.388,73.81,21.429,4.7619,10486,1911,393,37,31,9,2,49,61.856,83.906,78.769,89.76,9765,2632,1114,10879,12397,61,42
macaques_imagenet_200_1e-5,67.667,65.365,70.449,70.199,77.144,73.7,82.142,81.115,70.291,87.644,77.259,67.713,84.085,78.107,84.254,87.626,96.295,78.571,14.286,7.1429,10863,1534,418,21,33,6,3,35,64.901,85.624,81.77,89.859,10137,2260,1144,11281,12397,63,42
macaques_imagenet_200_5e-5,67.495,65.1,70.445,70.256,76.207,73.985,80.849,80.748,70.292,88.059,76.962,67.772,83.77,77.79,83.899,88.045,95.503,78.571,16.667,4.7619,10915,1482,514,16,33,7,2,40,64.215,86.41,83.036,90.069,10294,2103,1135,11429,12397,56,42
macaques_imagenet_20_1e-5,62.938,60.402,66.015,66.518,71.613,69.982,76.781,78.705,66.217,85.264,73.996,63.092,79.414,75.06,79.543,86.214,92.818,71.429,21.429,7.1429,10688,1709,827,16,30,9,3,34,57.912,83.464,80.495,86.661,9979,2418,1536,11515,12397,57,42
macaques_imagenet_20_5e-5,68.215,66.256,70.5,71.571,76.926,74.285,80.43,81.318,71.019,88.919,77.33,68.761,84.157,78.515,84.327,88.683,95.318,80.952,11.905,7.1429,10994,1403,540,21,34,5,3,42,65.104,86.958,83.932,90.212,10405,1992,1129,11534,12397,58,42
macaques_imagenet_30,63.734,60.281,67.622,69.665,70.501,72.341,77.953,80.786,68.627,83.788,76.548,64.139,74.833,77.876,75.099,86.957,88,80.952,14.286,4.7619,10780,1617,1470,33,34,6,2,43,55.594,82.095,81.608,82.588,10117,2280,2133,12250,12397,64,42
macaques_imagenet_30_1e-5,65.07,63.625,66.846,67.896,76.104,70.021,79.986,79.961,67.351,86.288,75.863,65.461,82.504,76.754,82.649,85.932,96.32,71.429,21.429,7.1429,10653,1744,407,18,30,9,3,45,62.528,84.333,79.785,89.43,9891,2506,1169,11060,12397,60,42
macaques_imagenet_30_5e-5,65.096,62.992,67.674,68.731,74.696,71.853,78.856,80.395,68.153,85.554,76.185,65.18,79.931,77.524,80.124,86.069,93.539,73.81,16.667,9.5238,10670,1727,737,24,31,7,4,42,60.585,83.574,80.237,87.201,9947,2450,1460,11407,12397,61,42
macaques_imagenet_40,62.201,59.361,65.718,65.236,73.103,69.512,79.434,79.757,65.4,82.818,75.177,62.26,76.938,76.235,77.236,83.238,93.275,73.81,16.667,9.5238,10319,2078,744,37,31,7,4,46,57.157,81.151,76.785,86.044,9519,2878,1544,11063,12397,71,42
macaques_imagenet_40_1e-5,66.283,63.562,69.618,70.589,73.655,73.866,79.691,80.68,70.019,86.767,76.43,66.316,80.568,77.689,80.705,88.271,92.105,80.952,9.5238,9.5238,10943,1454,938,17,34,4,4,38,60.874,84.364,82.609,86.196,10241,2156,1640,11881,12397,59,42
macaques_imagenet_40_5e-5,64.674,62.47,67.3,69.935,72.17,71.421,78.244,79.963,68.581,85.6,75.691,64.791,80.245,76.721,80.431,88.667,91.501,80.952,14.286,4.7619,10992,1405,1021,23,34,6,2,34,59.605,84.769,83.456,86.123,10346,2051,1667,12013,12397,59,42
macaques_imagenet_50,62.993,60.524,65.825,66.28,72.369,69.318,77.409,78.871,66.027,85.705,74.118,63.523,79.398,75.463,79.681,85.634,93.5,78.571,14.286,7.1429,10616,1781,738,35,33,6,3,44,58.386,83.988,80.455,87.846,9974,2423,1380,11354,12397,66,42
macaques_imagenet_50_1e-5,65.618,62.944,68.887,67.971,74.188,72.753,79.056,79.274,68.359,88.28,74.764,66.001,83.02,75.751,83.165,87.392,95.387,78.571,11.905,9.5238,10834,1563,524,18,33,5,4,33,61.828,86.592,82.964,90.553,10285,2112,1073,11358,12397,54,42
macaques_imagenet_50_5e-5,62.753,60.422,65.513,67.191,70.423,69.255,76.38,78.399,66.311,85.382,73.858,63.061,80.165,74.662,80.407,87.908,92.137,78.571,11.905,9.5238,10898,1499,930,30,33,5,4,33,57.89,83.212,81.302,85.213,10079,2318,1749,11828,12397,67,42
macaques_imagenet_60,64.864,61.342,68.867,68.88,71.774,72.405,79.372,79.999,68.855,86.132,75.837,65.32,79.495,76.683,79.834,87.9,91.595,76.19,16.667,7.1429,10897,1500,1000,42,32,7,3,42,58.999,84.704,82.996,86.484,10289,2108,1608,11897,12397,80,42
macaques_imagenet_60_1e-5,65.54,62.844,68.807,69.037,73.577,72.381,79.864,79.913,68.87,87.088,75.381,65.648,81.608,76.644,81.794,87.812,93.587,76.19,14.286,9.5238,10886,1511,746,23,32,6,4,37,61.099,84.864,82.246,87.655,10196,2201,1436,11632,12397,63,42
macaques_imagenet_60_5e-5,67.287,64.267,70.889,70.669,75.845,74.578,82.144,81.792,70.733,86.931,77.684,67.531,80.931,79.157,81.157,87.166,93.55,73.81,16.667,9.5238,10806,1591,745,28,31,7,4,41,62.763,84.374,81.496,87.464,10103,2294,1448,11551,12397,69,42
macaques_imagenet_70,59.822,57.781,62.233,69.901,65.999,66.488,75.984,79.728,65.93,80.177,75.052,60.175,71.211,76.418,71.679,88.796,83.839,83.333,11.905,4.7619,11008,1389,2122,58,35,5,2,62,50.271,76.476,78.737,74.341,9761,2636,3369,13130,12397,92,42
macaques_imagenet_70_1e-5,67.414,64.908,70.489,69.77,76.781,73.859,81.982,80.965,70.079,87.578,77.038,67.468,82.98,77.94,83.141,87.005,95.748,78.571,11.905,9.5238,10786,1611,479,20,33,5,4,46,63.787,85.665,81.754,89.969,10135,2262,1130,11265,12397,61,42
macaques_imagenet_70_5e-5,63.976,62.739,65.643,72.509,70.947,70.104,78.284,80.706,68.96,84.055,76.081,63.949,78.253,77.795,78.567,90.385,88.437,80.952,14.286,4.7619,11205,1192,1465,39,34,6,2,46,58.183,81.007,81.899,80.134,10153,2244,2517,12670,12397,73,42
