metric,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
macaques_0.01_0.4_0.7_0.7_singlekalman,48.754,34.302,69.505,78.563,35.828,77.174,75.914,82.925,73.865,60.413,79.389,47.962,-30.072,80.545,-29.927,94.676,43.176,88.095,11.905,0,11737,660,15447,18,37,5,0,42,-48.491,55.122,87.997,40.13,10909,1488,16275,27184,12397,109,42
macaques_0.01_0.4_0.7_0.8_doublekalman,71.071,68.635,73.852,74.546,79.035,77.507,83.6,83.473,74.189,88.477,80.583,71.298,84.94,81.063,85.077,89.699,95.1,78.571,19.048,2.381,11120,1277,573,17,33,8,1,28,67.954,87.323,84.843,89.951,10518,1879,1175,11693,12397,71,42
macaques_0.01_0.4_0.7_0.8_singlekalman,48.645,33.899,70.008,78.58,35.394,77.776,76.334,82.974,74.142,60.28,79.435,47.884,-32.274,80.541,-32.113,94.95,42.768,88.095,11.905,0,11771,626,15752,20,37,5,0,43,-50.75,55.045,88.626,39.919,10987,1410,16536,27523,12397,111,42
macaques_0.01_0.4_0.7_0.9_doublekalman,70.452,68.23,73.002,74.465,78.538,76.683,83.255,83.413,73.72,87.83,80.489,70.693,84.391,80.984,84.537,89.675,94.581,78.571,19.048,2.381,11117,1280,637,18,33,8,1,29,67.338,86.183,83.948,88.54,10407,1990,1347,11754,12397,72,42
macaques_0.01_0.4_0.7_0.9_singlekalman,48.281,33.683,69.404,78.512,35.163,76.98,75.798,82.909,73.79,59.872,79.37,47.52,-33.613,80.453,-33.411,94.934,42.518,88.095,11.905,0,11769,628,15911,25,37,5,0,44,-52.17,54.171,87.562,39.216,10855,1542,16825,27680,12397,113,42
macaques_0.01_0.4_0.7_0_doublekalman,70.839,68.438,73.582,74.43,78.837,76.912,84.193,83.389,73.996,88.579,80.385,71.204,84.416,81.007,84.569,89.489,94.788,80.952,16.667,2.381,11094,1303,610,19,34,7,1,28,67.419,87.208,84.771,89.79,10509,1888,1195,11704,12397,73,42
macaques_0.01_0.4_0.7_0_singlekalman,47.601,32.712,69.479,78.123,34.181,76.993,75.921,82.806,73.643,59.205,79.015,46.781,-39.606,80.619,-39.364,94.595,41.388,90.476,9.5238,0,11727,670,16607,30,38,4,0,50,-57.94,53.026,87.11,38.113,10799,1598,17535,28334,12397,114,42
macaques_0.01_0.4_0.7_1_doublekalman,69.565,67.267,72.2,73.958,77.779,75.744,82.935,83.329,73.063,87.008,80.254,69.827,83.31,80.968,83.472,89.28,93.892,78.571,19.048,2.381,11068,1329,720,20,33,8,1,28,66.318,85.086,82.996,87.284,10289,2108,1499,11788,12397,71,42
macaques_0.01_0.4_0.7_1_singlekalman,47.337,33.22,67.672,78.092,34.717,75.412,74.283,82.707,72.662,58.893,78.95,46.496,-35.888,80.394,-35.67,94.636,42.071,88.095,11.905,0,11732,665,16154,27,37,5,0,43,-54.442,53.079,86.239,38.338,10691,1706,17195,27886,12397,114,42
macaques_0.01_0.4_0.8_0.1_doublekalman,70.747,68.092,73.762,74.536,78.248,77.161,83.804,83.361,74.14,88.442,80.364,71.075,83.964,80.961,84.109,89.683,94.149,80.952,16.667,2.381,11118,1279,691,18,34,7,1,31,66.889,86.929,84.867,89.093,10521,1876,1288,11809,12397,71,42
