metric,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
lemurs_0.04_0.6_0.8_0.3_singlekalman,63.022,54.928,74.772,71.256,62.237,78.915,81.887,80.696,72.267,81.804,75.016,61.366,59.835,78.111,59.943,87.217,76.178,78.667,16,5.3333,23341,3421,7299,29,59,12,4,112,40.744,77.328,82.931,72.435,22194,4568,8446,30640,26762,100,75
lemurs_0.04_0.6_0.8_0.4_doublekalman,68.568,63.611,76.266,67.374,78.843,78.784,86.17,81.596,71.049,86.246,77.778,67.081,80.315,78.768,80.394,82.924,97.04,74.667,16,9.3333,22192,4570,677,21,56,12,7,123,62.709,85.914,79.665,93.227,21320,5442,1549,22869,26762,91,75
lemurs_0.04_0.6_0.8_0.4_singlekalman,63.041,54.954,74.78,71.28,62.258,78.922,81.891,80.706,72.282,81.804,75.04,61.386,59.857,78.125,59.966,87.228,76.188,78.667,16,5.3333,23344,3418,7296,29,59,12,4,113,40.776,77.339,82.942,72.445,22197,4565,8443,30640,26762,100,75
lemurs_0.04_0.6_0.8_0.5_doublekalman,68.489,63.562,76.158,67.338,78.801,78.678,86.116,81.58,70.977,86.188,77.74,67.002,80.308,78.763,80.394,82.924,97.04,74.667,16,9.3333,22192,4570,677,23,56,12,7,123,62.697,85.833,79.59,93.139,21300,5462,1569,22869,26762,91,75
lemurs_0.04_0.6_0.8_0.5_singlekalman,62.888,54.991,74.405,71.281,62.259,78.604,81.697,80.618,72.09,81.844,74.823,61.238,59.839,78.084,59.951,87.221,76.181,78.667,16,5.3333,23342,3420,7298,30,59,12,4,113,40.724,77.067,82.651,72.19,22119,4643,8521,30640,26762,100,75
lemurs_0.04_0.6_0.8_0.6_doublekalman,68.483,63.556,76.152,67.333,78.798,78.673,86.113,81.578,70.972,86.184,77.736,66.996,80.304,78.76,80.39,82.92,97.04,74.667,16,9.3333,22191,4571,677,23,56,12,7,123,62.692,85.831,79.587,93.139,21299,5463,1569,22868,26762,91,75
lemurs_0.04_0.6_0.8_0.6_singlekalman,62.879,54.983,74.395,71.274,62.253,78.598,81.69,80.616,72.082,81.844,74.816,61.232,59.831,78.079,59.943,87.217,76.178,78.667,16,5.3333,23341,3421,7299,30,59,12,4,114,40.713,77.064,82.647,72.187,22118,4644,8522,30640,26762,100,75
lemurs_0.04_0.6_0.8_0.7_doublekalman,68.484,63.558,76.151,67.333,78.799,78.673,86.113,81.578,70.971,86.184,77.737,66.996,80.304,78.76,80.39,82.92,97.04,74.667,16,9.3333,22191,4571,677,23,56,12,7,123,62.692,85.831,79.587,93.139,21299,5463,1569,22868,26762,91,75
lemurs_0.04_0.6_0.8_0.7_singlekalman,62.44,54.883,73.531,71.291,62.114,77.871,81.125,80.62,71.656,81.051,74.836,60.655,59.581,78.081,59.704,87.239,76.009,78.667,16,5.3333,23347,3415,7369,33,59,12,4,115,40.459,76.478,82.128,71.556,21979,4783,8737,30716,26762,101,75
lemurs_0.04_0.6_0.8_0.8_doublekalman,68.551,63.613,76.228,67.378,78.827,78.757,86.136,81.589,71.033,86.257,77.764,67.077,80.304,78.761,80.394,82.935,97.027,74.667,16,9.3333,22195,4567,680,24,56,12,7,123,62.69,85.896,79.658,93.193,21318,5444,1557,22875,26762,92,75
lemurs_0.04_0.6_0.8_0.8_singlekalman,62.638,54.824,74.027,71.279,62.087,78.247,81.521,80.705,71.906,80.988,75.076,60.803,59.536,78.121,59.659,87.232,75.983,78.667,16,5.3333,23345,3417,7379,33,59,12,4,115,40.451,76.878,82.569,71.921,22097,4665,8627,30724,26762,102,75
lemurs_0.04_0.6_0.8_0.9_doublekalman,68.55,63.61,76.23,67.376,78.825,78.759,86.135,81.589,71.032,86.257,77.763,67.076,80.304,78.76,80.394,82.935,97.027,74.667,16,9.3333,22195,4567,680,24,56,12,7,123,62.689,85.896,79.658,93.193,21318,5444,1557,22875,26762,92,75
lemurs_0.04_0.6_0.8_0.9_singlekalman,62.637,54.822,74.029,71.276,62.085,78.25,81.522,80.703,71.906,80.988,75.074,60.801,59.536,78.119,59.659,87.232,75.983,78.667,16,5.3333,23345,3417,7379,33,59,12,4,115,40.448,76.878,82.569,71.921,22097,4665,8627,30724,26762,102,75
lemurs_0.04_0.6_0.8_0_doublekalman,68.527,63.57,76.221,67.338,78.804,78.742,86.117,81.577,71.01,86.242,77.743,67.047,80.282,78.744,80.36,82.905,97.022,74.667,16,9.3333,22187,4575,681,21,56,12,7,127,62.659,85.896,79.647,93.209,21315,5447,1553,22868,26762,91,75
lemurs_0.04_0.6_0.8_0_singlekalman,62.002,53.445,74.382,71.134,60.437,78.477,81.631,80.679,72.007,80.334,74.919,60.186,56.173,78.136,56.293,86.996,73.913,78.667,16,5.3333,23282,3480,8217,32,59,12,4,118,37.152,75.608,82.3,69.923,22025,4737,9474,31499,26762,104,75
lemurs_0.04_0.6_0.8_1_doublekalman,68.557,63.614,76.241,67.379,78.828,78.766,86.144,81.591,71.039,86.264,77.767,67.085,80.297,78.764,80.394,82.935,97.027,74.667,16,9.3333,22195,4567,680,26,56,12,7,123,62.685,85.916,79.676,93.215,21323,5439,1552,22875,26762,92,75
lemurs_0.04_0.6_0.8_1_singlekalman,62.639,54.823,74.033,71.277,62.086,78.253,81.527,80.703,71.907,80.993,75.071,60.803,59.536,78.118,59.659,87.232,75.983,78.667,16,5.3333,23345,3417,7379,33,59,12,4,115,40.447,76.881,82.572,71.924,22098,4664,8626,30724,26762,102,75
lemurs_0.04_0.6_0.9_0.1_doublekalman,68.541,63.595,76.224,67.361,78.807,78.744,86.12,81.577,71.023,86.257,77.747,67.062,80.338,78.741,80.416,82.946,97.04,74.667,16,9.3333,22198,4564,677,21,56,12,7,126,62.704,85.92,79.68,93.22,21324,5438,1551,22875,26762,91,75
lemurs_0.04_0.6_0.9_0.1_singlekalman,63.009,54.923,74.744,71.245,62.228,78.879,81.854,80.688,72.249,81.789,75.022,61.36,59.846,78.104,59.951,87.221,76.181,78.667,16,5.3333,23342,3420,7298,28,59,12,4,112,40.748,77.349,82.953,72.454,22200,4562,8440,30640,26762,100,75
lemurs_0.04_0.6_0.9_0.2_doublekalman,68.537,63.578,76.237,67.345,78.802,78.754,86.123,81.575,71.021,86.254,77.742,67.055,80.33,78.734,80.409,82.935,97.044,74.667,16,9.3333,22195,4567,676,21,56,12,7,122,62.694,85.923,79.676,93.232,21323,5439,1548,22871,26762,91,75
lemurs_0.04_0.6_0.9_0.2_singlekalman,63.004,54.921,74.739,71.242,62.226,78.877,81.831,80.686,72.244,81.803,75.006,61.356,59.865,78.094,59.981,87.236,76.195,78.667,16,5.3333,23346,3416,7294,31,59,12,4,113,40.755,77.311,82.912,72.418,22189,4573,8451,30640,26762,100,75
lemurs_0.04_0.6_0.9_0.3_doublekalman,68.554,63.59,76.26,67.359,78.826,78.78,86.16,81.588,71.039,86.246,77.761,67.066,80.315,78.755,80.394,82.924,97.04,74.667,16,9.3333,22192,4570,677,21,56,12,7,123,62.698,85.914,79.665,93.227,21320,5442,1549,22869,26762,91,75
lemurs_0.04_0.6_0.9_0.3_singlekalman,63.019,54.929,74.764,71.256,62.238,78.91,81.862,80.696,72.263,81.803,75.016,61.365,59.831,78.111,59.943,87.217,76.178,78.667,16,5.3333,23341,3421,7299,30,59,12,4,112,40.74,77.3,82.901,72.409,22186,4576,8454,30640,26762,100,75
lemurs_0.04_0.6_0.9_0.4_doublekalman,68.568,63.611,76.266,67.374,78.843,78.784,86.17,81.596,71.049,86.246,77.778,67.081,80.315,78.768,80.394,82.924,97.04,74.667,16,9.3333,22192,4570,677,21,56,12,7,123,62.709,85.914,79.665,93.227,21320,5442,1549,22869,26762,91,75
lemurs_0.04_0.6_0.9_0.4_singlekalman,62.596,54.851,73.903,71.295,62.117,78.189,81.317,80.709,71.85,81.013,75.058,60.806,59.603,78.126,59.726,87.251,76.019,78.667,16,5.3333,23350,3412,7366,33,59,12,4,114,40.518,76.725,82.393,71.787,22050,4712,8666,30716,26762,101,75
lemurs_0.04_0.6_0.9_0.5_doublekalman,68.488,63.564,76.154,67.34,78.8,78.675,86.109,81.58,70.976,86.179,77.745,67,80.304,78.762,80.39,82.924,97.035,74.667,16,9.3333,22192,4570,678,23,56,12,7,123,62.693,85.832,79.59,93.135,21300,5462,1570,22870,26762,91,75
lemurs_0.04_0.6_0.9_0.5_singlekalman,62.444,54.891,73.528,71.299,62.121,77.871,81.123,80.623,71.658,81.042,74.85,60.66,59.588,78.088,59.712,87.243,76.013,78.667,16,5.3333,23348,3414,7368,33,59,12,4,114,40.471,76.454,82.101,71.533,21972,4790,8744,30716,26762,101,75
lemurs_0.04_0.6_0.9_0.6_doublekalman,68.489,63.561,76.158,67.339,78.799,78.68,86.113,81.579,70.978,86.184,77.743,67.001,80.304,78.759,80.39,82.924,97.035,74.667,16,9.3333,22192,4570,678,23,56,12,7,122,62.691,85.836,79.594,93.139,21301,5461,1569,22870,26762,91,75
lemurs_0.04_0.6_0.9_0.6_singlekalman,62.68,54.865,74.072,71.294,62.116,78.286,81.534,80.68,71.936,81.173,75.009,60.887,59.584,78.099,59.704,87.239,76.009,78.667,16,5.3333,23347,3415,7369,32,59,12,4,115,40.478,76.896,82.576,71.946,22099,4663,8617,30716,26762,101,75
lemurs_0.04_0.6_0.9_0.7_doublekalman,68.489,63.563,76.158,67.34,78.799,78.679,86.112,81.578,70.978,86.184,77.743,67.002,80.304,78.759,80.39,82.924,97.035,74.667,16,9.3333,22192,4570,678,23,56,12,7,122,62.691,85.836,79.594,93.139,21301,5461,1569,22870,26762,91,75
lemurs_0.04_0.6_0.9_0.7_singlekalman,62.682,54.866,74.073,71.295,62.117,78.287,81.538,80.68,71.937,81.174,75.01,60.888,59.584,78.099,59.704,87.239,76.009,78.667,16,5.3333,23347,3415,7369,32,59,12,4,115,40.478,76.92,82.602,71.969,22106,4656,8610,30716,26762,101,75
lemurs_0.04_0.6_0.9_0.8_doublekalman,68.551,63.613,76.228,67.378,78.827,78.757,86.136,81.589,71.033,86.257,77.764,67.077,80.304,78.761,80.394,82.935,97.027,74.667,16,9.3333,22195,4567,680,24,56,12,7,123,62.69,85.896,79.658,93.193,21318,5444,1557,22875,26762,92,75
lemurs_0.04_0.6_0.9_0.8_singlekalman,62.638,54.824,74.027,71.279,62.087,78.247,81.521,80.705,71.906,80.988,75.076,60.803,59.536,78.121,59.659,87.232,75.983,78.667,16,5.3333,23345,3417,7379,33,59,12,4,115,40.451,76.878,82.569,71.921,22097,4665,8627,30724,26762,102,75
lemurs_0.04_0.6_0.9_0.9_doublekalman,68.503,63.471,76.286,67.337,78.666,78.788,86.191,81.578,71.039,86.238,77.72,67.025,80.177,78.761,80.271,82.935,96.888,74.667,16,9.3333,22195,4567,713,25,56,12,7,123,62.562,85.839,79.658,93.059,21318,5444,1590,22908,26762,92,75
lemurs_0.04_0.6_0.9_0.9_singlekalman,62.637,54.822,74.029,71.276,62.085,78.25,81.522,80.703,71.906,80.988,75.074,60.801,59.536,78.119,59.659,87.232,75.983,78.667,16,5.3333,23345,3417,7379,33,59,12,4,115,40.448,76.878,82.569,71.921,22097,4665,8627,30724,26762,102,75
lemurs_0.04_0.6_0.9_0_doublekalman,68.533,63.582,76.222,67.353,78.798,78.744,86.112,81.573,71.019,86.257,77.737,67.053,80.308,78.738,80.386,82.931,97.023,74.667,16,9.3333,22194,4568,681,21,56,12,7,128,62.675,85.912,79.673,93.211,21322,5440,1553,22875,26762,91,75
lemurs_0.04_0.6_0.9_0_singlekalman,62.782,54.668,74.566,71.167,61.963,78.671,81.695,80.677,72.118,81.402,74.947,61.008,59.106,78.129,59.215,87.034,75.778,78.667,16,5.3333,23292,3470,7445,29,59,12,4,116,40.071,76.787,82.49,71.822,22076,4686,8661,30737,26762,101,75
lemurs_0.04_0.6_0.9_1_doublekalman,68.51,63.475,76.296,67.34,78.67,78.795,86.2,81.58,71.047,86.246,77.724,67.033,80.17,78.765,80.271,82.935,96.888,74.667,16,9.3333,22195,4567,713,27,56,12,7,123,62.558,85.859,79.676,93.081,21323,5439,1585,22908,26762,92,75
lemurs_0.04_0.6_0.9_1_singlekalman,62.639,54.823,74.033,71.277,62.086,78.253,81.527,80.703,71.907,80.993,75.071,60.803,59.536,78.118,59.659,87.232,75.983,78.667,16,5.3333,23345,3417,7379,33,59,12,4,115,40.447,76.881,82.572,71.924,22098,4664,8626,30724,26762,102,75
lemurs_0.1_0.4_0.7_0.1_doublekalman,67.745,62.922,75.29,66.671,78.764,77.576,86.599,81.619,70.214,85.088,77.808,66.205,79.774,78.723,79.871,82.258,97.179,73.333,17.333,9.3333,22014,4748,639,26,55,13,7,156,62.272,84.703,78.2,92.385,20928,5834,1725,22653,26762,98,75
lemurs_0.1_0.4_0.7_0.1_singlekalman,58.697,48.992,72.851,71.596,54.501,77.147,80.671,80.497,71.423,75.936,74.358,56.465,43.588,78.05,43.734,87.55,66.646,77.333,17.333,5.3333,23430,3332,11726,39,58,13,4,106,24.371,70.516,81.575,62.098,21831,4931,13325,35156,26762,119,75
lemurs_0.1_0.4_0.7_0.2_doublekalman,67.716,62.863,75.296,66.655,78.696,77.581,86.599,81.622,70.207,85.05,77.804,66.173,79.706,78.723,79.803,82.251,97.11,73.333,17.333,9.3333,22012,4750,655,26,55,13,7,155,62.205,84.679,78.2,92.328,20928,5834,1739,22667,26762,99,75
lemurs_0.1_0.4_0.7_0.2_singlekalman,58.648,49.066,72.599,71.669,54.56,76.899,80.498,80.531,71.344,75.786,74.457,56.428,43.64,78.042,43.786,87.572,66.667,77.333,17.333,5.3333,23436,3326,11718,39,58,13,4,106,24.411,70.502,81.556,62.087,21826,4936,13328,35154,26762,119,75
lemurs_0.1_0.4_0.7_0.3_doublekalman,67.675,62.859,75.217,66.676,78.68,77.51,86.601,81.629,70.18,84.988,77.796,66.117,79.654,78.739,79.759,82.251,97.059,73.333,17.333,9.3333,22012,4750,667,28,55,13,7,154,62.167,84.574,78.122,92.187,20907,5855,1772,22679,26762,98,75
lemurs_0.1_0.4_0.7_0.3_singlekalman,58.922,49.532,72.589,71.722,55.121,76.917,80.487,80.564,71.368,76.068,74.548,56.707,44.899,78.056,45.041,87.579,67.308,77.333,17.333,5.3333,23438,3324,11384,38,58,13,4,105,25.681,70.966,81.653,62.753,21852,4910,12970,34822,26762,118,75
lemurs_0.1_0.4_0.7_0.4_doublekalman,67.719,62.866,75.301,66.698,78.664,77.598,86.602,81.634,70.232,85.059,77.802,66.177,79.628,78.75,79.744,82.266,97.025,73.333,17.333,9.3333,22016,4746,675,31,55,13,7,155,62.146,84.626,78.189,92.217,20925,5837,1766,22691,26762,98,75
lemurs_0.1_0.4_0.7_0.4_singlekalman,59.222,49.965,72.689,71.717,55.664,76.968,80.655,80.584,71.418,76.429,74.575,56.997,46.327,78.041,46.476,87.658,68.037,77.333,17.333,5.3333,23459,3303,11021,40,58,13,4,104,27.078,71.451,81.754,63.454,21879,4883,12601,34480,26762,117,75
lemurs_0.1_0.4_0.7_0.5_doublekalman,67.706,62.853,75.288,66.692,78.64,77.586,86.561,81.63,70.222,85.05,77.798,66.168,79.609,78.745,79.725,82.266,97.004,73.333,17.333,9.3333,22016,4746,680,31,55,13,7,155,62.124,84.617,78.189,92.197,20925,5837,1771,22696,26762,97,75
lemurs_0.1_0.4_0.7_0.5_singlekalman,59.372,49.91,73.103,71.662,55.622,77.369,80.999,80.571,71.606,76.737,74.53,57.192,46.222,78.043,46.372,87.606,67.996,77.333,17.333,5.3333,23445,3317,11035,40,58,13,4,104,26.987,71.647,81.978,63.628,21939,4823,12541,34480,26762,117,75
lemurs_0.1_0.4_0.7_0.6_doublekalman,67.422,62.812,74.738,66.678,78.596,77.182,85.979,81.624,69.946,84.7,77.784,65.882,79.557,78.739,79.688,82.262,96.965,73.333,17.333,9.3333,22015,4747,689,35,55,13,7,158,62.067,84.09,77.715,91.605,20798,5964,1906,22704,26762,97,75
lemurs_0.1_0.4_0.7_0.6_singlekalman,59.208,49.882,72.762,71.467,55.693,77.157,80.741,80.529,71.335,76.684,74.408,57.06,46.667,78.005,46.82,87.572,68.243,77.333,17.333,5.3333,23436,3326,10906,41,58,13,4,106,27.405,71.501,81.627,63.61,21845,4917,12497,34342,26762,116,75
lemurs_0.1_0.4_0.7_0.7_doublekalman,67.426,62.815,74.745,66.681,78.595,77.189,85.979,81.624,69.951,84.707,77.784,65.888,79.561,78.739,79.691,82.266,96.965,73.333,17.333,9.3333,22016,4746,689,35,55,13,7,157,62.07,84.096,77.722,91.61,20800,5962,1905,22705,26762,97,75
lemurs_0.1_0.4_0.7_0.7_singlekalman,59.215,49.897,72.759,71.479,55.702,77.158,80.741,80.531,71.339,76.688,74.422,57.073,46.6,78.018,46.745,87.535,68.214,77.333,17.333,5.3333,23426,3336,10916,39,58,13,4,105,27.358,71.501,81.627,63.61,21845,4917,12497,34342,26762,116,75
lemurs_0.1_0.4_0.7_0.8_doublekalman,67.778,62.85,75.44,66.708,78.61,77.754,86.51,81.626,70.305,85.172,77.799,66.262,79.665,78.729,79.8,82.329,97.019,73.333,17.333,9.3333,22033,4729,677,36,55,13,7,159,62.153,84.824,78.402,92.391,20982,5780,1728,22710,26762,98,75
lemurs_0.1_0.4_0.7_0.8_singlekalman,59.157,49.622,73.007,71.709,55.233,77.303,80.952,80.568,71.577,76.384,74.541,56.937,45.43,78.026,45.591,87.71,67.558,77.333,17.333,5.3333,23473,3289,11272,43,58,13,4,107,26.156,71.325,81.963,63.131,21935,4827,12810,34745,26762,119,75
lemurs_0.1_0.4_0.7_0.9_doublekalman,67.777,62.847,75.443,66.705,78.607,77.756,86.509,81.625,70.304,85.172,77.796,66.26,79.665,78.727,79.8,82.329,97.019,73.333,17.333,9.3333,22033,4729,677,36,55,13,7,159,62.151,84.824,78.402,92.391,20982,5780,1728,22710,26762,98,75
lemurs_0.1_0.4_0.7_0.9_singlekalman,59.069,49.628,72.8,71.714,55.237,77.107,80.79,80.571,71.471,76.225,74.547,56.824,45.426,78.014,45.591,87.71,67.558,77.333,17.333,5.3333,23473,3289,11272,44,58,13,4,107,26.143,71.208,81.829,63.028,21899,4863,12846,34745,26762,119,75
lemurs_0.1_0.4_0.7_0_doublekalman,67.74,62.915,75.287,66.666,78.758,77.574,86.596,81.617,70.21,85.088,77.803,66.201,79.766,78.721,79.863,82.255,97.175,73.333,17.333,9.3333,22013,4749,640,26,55,13,7,157,62.263,84.695,78.193,92.376,20926,5836,1727,22653,26762,98,75
lemurs_0.1_0.4_0.7_0_singlekalman,58.589,48.551,73.21,71.551,53.978,77.435,81.122,80.481,71.586,75.826,74.316,56.351,42.441,78.028,42.601,87.579,66.069,77.333,17.333,5.3333,23438,3324,12037,43,58,13,4,106,23.198,70.312,81.758,61.677,21880,4882,13595,35475,26762,120,75
lemurs_0.1_0.4_0.7_1_doublekalman,67.772,62.85,75.43,66.708,78.607,77.742,86.504,81.625,70.3,85.162,77.8,66.257,79.676,78.727,79.811,82.337,97.023,73.333,17.333,9.3333,22035,4727,676,36,55,13,7,157,62.161,84.818,78.398,92.383,20981,5781,1730,22711,26762,98,75
lemurs_0.1_0.4_0.7_1_singlekalman,59.079,49.665,72.778,71.745,55.261,77.078,80.751,80.571,71.474,76.219,74.579,56.844,45.658,77.991,45.83,87.83,67.65,77.333,17.333,5.3333,23505,3257,11240,46,58,13,4,107,26.327,71.195,81.814,63.016,21895,4867,12850,34745,26762,119,75
lemurs_0.1_0.4_0.8_0.1_doublekalman,67.73,62.904,75.28,66.681,78.72,77.572,86.555,81.614,70.214,85.096,77.786,66.193,79.721,78.723,79.826,82.266,97.119,73.333,17.333,9.3333,22016,4746,653,28,55,13,7,157,62.218,84.676,78.2,92.32,20928,5834,1741,22669,26762,97,75
lemurs_0.1_0.4_0.8_0.1_singlekalman,58.917,49.525,72.583,71.707,55.113,76.9,80.474,80.558,71.359,76.052,74.559,56.704,44.978,78.034,45.124,87.617,67.341,77.333,17.333,5.3333,23448,3314,11372,39,58,13,4,105,25.732,70.985,81.672,62.771,21857,4905,12963,34820,26762,118,75
lemurs_0.1_0.4_0.8_0.2_doublekalman,67.702,62.846,75.286,66.663,78.655,77.577,86.555,81.617,70.207,85.057,77.784,66.161,79.658,78.722,79.762,82.258,97.055,73.333,17.333,9.3333,22014,4748,668,28,55,13,7,156,62.155,84.653,78.2,92.267,20928,5834,1754,22682,26762,98,75
lemurs_0.1_0.4_0.8_0.2_singlekalman,59.252,49.971,72.754,71.709,55.658,77.077,80.555,80.554,71.447,76.547,74.538,57.056,46.29,78.026,46.432,87.635,68.019,77.333,17.333,5.3333,23453,3309,11027,38,58,13,4,104,27.033,71.484,81.791,63.483,21889,4873,12591,34480,26762,117,75
lemurs_0.1_0.4_0.8_0.3_doublekalman,67.691,62.814,75.3,66.68,78.605,77.598,86.559,81.627,70.223,85.031,77.79,66.146,79.557,78.739,79.673,82.251,96.961,73.333,17.333,9.3333,22012,4750,690,31,55,13,7,154,62.07,84.603,78.185,92.168,20924,5838,1778,22702,26762,97,75
lemurs_0.1_0.4_0.8_0.3_singlekalman,59.244,50.025,72.665,71.764,55.701,76.986,80.465,80.569,71.428,76.495,74.562,57.036,46.428,78.027,46.581,87.71,68.077,78.667,16,5.3333,23473,3289,11007,41,59,12,4,105,27.155,71.451,81.754,63.454,21879,4883,12601,34480,26762,117,75
lemurs_0.1_0.4_0.8_0.4_doublekalman,67.702,62.834,75.3,66.698,78.616,77.598,86.559,81.634,70.232,85.036,77.802,66.16,79.576,78.75,79.691,82.266,96.965,73.333,17.333,9.3333,22016,4746,689,31,55,13,7,155,62.094,84.602,78.189,92.16,20925,5837,1780,22705,26762,97,75
lemurs_0.1_0.4_0.8_0.4_singlekalman,59.222,49.965,72.689,71.717,55.664,76.968,80.655,80.584,71.418,76.429,74.575,56.997,46.327,78.041,46.476,87.658,68.037,77.333,17.333,5.3333,23459,3303,11021,40,58,13,4,104,27.078,71.451,81.754,63.454,21879,4883,12601,34480,26762,117,75
lemurs_0.1_0.4_0.8_0.5_doublekalman,67.7,62.843,75.289,66.705,78.604,77.588,86.54,81.626,70.229,85.049,77.793,66.162,79.598,78.74,79.714,82.288,96.966,73.333,17.333,9.3333,22022,4740,689,31,55,13,7,156,62.103,84.616,78.212,92.162,20931,5831,1780,22711,26762,97,75
lemurs_0.1_0.4_0.8_0.5_singlekalman,59.376,49.916,73.105,71.667,55.625,77.369,81.005,80.571,71.61,76.737,74.534,57.195,46.267,78.038,46.417,87.628,68.013,77.333,17.333,5.3333,23451,3311,11029,40,58,13,4,105,27.022,71.667,82.001,63.646,21945,4817,12535,34480,26762,117,75
lemurs_0.1_0.4_0.8_0.6_doublekalman,67.427,62.822,74.738,66.691,78.59,77.183,85.974,81.62,69.953,84.712,77.778,65.888,79.579,78.733,79.71,82.285,96.966,73.333,17.333,9.3333,22021,4741,689,35,55,13,7,159,62.08,84.104,77.737,91.607,20804,5958,1906,22710,26762,97,75
lemurs_0.1_0.4_0.8_0.6_singlekalman,59.212,49.886,72.765,71.471,55.696,77.159,80.748,80.53,71.338,76.685,74.412,57.063,46.693,78.001,46.843,87.583,68.252,77.333,17.333,5.3333,23439,3323,10903,40,58,13,4,106,27.426,71.521,81.649,63.628,21851,4911,12491,34342,26762,116,75
lemurs_0.1_0.4_0.8_0.7_doublekalman,67.432,62.825,74.746,66.694,78.59,77.191,85.975,81.62,69.958,84.719,77.778,65.893,79.583,78.733,79.714,82.288,96.966,73.333,17.333,9.3333,22022,4740,689,35,55,13,7,158,62.083,84.111,77.745,91.612,20806,5956,1905,22711,26762,97,75
lemurs_0.1_0.4_0.8_0.7_singlekalman,59.219,49.902,72.761,71.484,55.706,77.159,80.747,80.531,71.342,76.688,74.426,57.076,46.644,78.013,46.79,87.557,68.231,77.333,17.333,5.3333,23432,3330,10910,39,58,13,4,106,27.393,71.521,81.649,63.628,21851,4911,12491,34342,26762,116,75
lemurs_0.1_0.4_0.8_0.8_doublekalman,67.778,62.85,75.44,66.708,78.61,77.754,86.51,81.626,70.305,85.172,77.799,66.262,79.665,78.729,79.8,82.329,97.019,73.333,17.333,9.3333,22033,4729,677,36,55,13,7,159,62.153,84.824,78.402,92.391,20982,5780,1728,22710,26762,98,75
lemurs_0.1_0.4_0.8_0.8_singlekalman,59.157,49.622,73.007,71.709,55.233,77.303,80.952,80.568,71.577,76.384,74.541,56.937,45.43,78.026,45.591,87.71,67.558,77.333,17.333,5.3333,23473,3289,11272,43,58,13,4,107,26.156,71.325,81.963,63.131,21935,4827,12810,34745,26762,119,75
lemurs_0.1_0.4_0.8_0.9_doublekalman,67.777,62.847,75.443,66.705,78.607,77.756,86.509,81.625,70.304,85.172,77.796,66.26,79.665,78.727,79.8,82.329,97.019,73.333,17.333,9.3333,22033,4729,677,36,55,13,7,159,62.151,84.824,78.402,92.391,20982,5780,1728,22710,26762,98,75
lemurs_0.1_0.4_0.8_0.9_singlekalman,59.069,49.628,72.8,71.714,55.237,77.107,80.79,80.571,71.471,76.225,74.547,56.824,45.426,78.014,45.591,87.71,67.558,77.333,17.333,5.3333,23473,3289,11272,44,58,13,4,107,26.143,71.208,81.829,63.028,21899,4863,12846,34745,26762,119,75
lemurs_0.1_0.4_0.8_0_doublekalman,67.733,62.91,75.277,66.676,78.735,77.57,86.581,81.612,70.211,85.106,77.781,66.196,79.744,78.72,79.841,82.262,97.141,73.333,17.333,9.3333,22015,4747,648,26,55,13,7,158,62.239,84.678,78.193,92.336,20926,5836,1737,22663,26762,98,75
lemurs_0.1_0.4_0.8_0_singlekalman,58.774,49.051,72.898,71.659,54.553,77.15,80.903,80.542,71.498,75.885,74.528,56.556,43.707,78.024,43.868,87.613,66.698,77.333,17.333,5.3333,23447,3315,11707,43,58,13,4,107,24.454,70.683,81.765,62.246,21882,4880,13272,35154,26762,119,75
lemurs_0.1_0.4_0.8_1_doublekalman,67.772,62.85,75.43,66.708,78.607,77.742,86.504,81.625,70.3,85.162,77.8,66.257,79.676,78.727,79.811,82.337,97.023,73.333,17.333,9.3333,22035,4727,676,36,55,13,7,157,62.161,84.818,78.398,92.383,20981,5781,1730,22711,26762,98,75
lemurs_0.1_0.4_0.8_1_singlekalman,59.109,49.603,72.927,71.69,55.218,77.227,80.891,80.558,71.524,76.331,74.523,56.884,45.43,78.018,45.598,87.714,67.561,77.333,17.333,5.3333,23474,3288,11271,45,58,13,4,106,26.149,71.247,81.874,63.062,21911,4851,12834,34745,26762,119,75
lemurs_0.1_0.4_0.9_0.1_doublekalman,67.719,62.884,75.279,66.681,78.689,77.572,86.538,81.614,70.214,85.082,77.786,66.182,79.688,78.723,79.792,82.266,97.081,73.333,17.333,9.3333,22016,4746,662,28,55,13,7,157,62.184,84.66,78.2,92.283,20928,5834,1750,22678,26762,97,75
lemurs_0.1_0.4_0.9_0.1_singlekalman,59.246,49.971,72.736,71.71,55.659,77.06,80.539,80.558,71.44,76.51,74.562,57.048,46.282,78.03,46.424,87.632,68.016,77.333,17.333,5.3333,23452,3310,11028,38,58,13,4,104,27.03,71.474,81.78,63.474,21886,4876,12594,34480,26762,117,75
lemurs_0.1_0.4_0.9_0.2_doublekalman,67.696,62.836,75.286,66.676,78.618,77.578,86.534,81.614,70.214,85.055,77.779,66.155,79.647,78.717,79.751,82.281,97.017,73.333,17.333,9.3333,22020,4742,677,28,55,13,7,157,62.134,84.652,78.223,92.232,20934,5828,1763,22697,26762,98,75
