metric,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
lemurs_0.1_0.4_0.8_0.8_doublekalman,69.472,63.864,77.895,68.058,78.156,80.462,86.104,81.444,72.197,88.255,77.43,68.335,80.962,78.513,81.063,84.071,96.546,74.667,16,9.3333,22499,4263,805,27,56,12,7,193,62.897,87.413,81.765,93.898,21882,4880,1422,23304,26762,87,75
lemurs_0.1_0.4_0.8_0.8_singlekalman,68.927,64.474,76.132,69.736,76.701,78.906,85.26,81.173,72.198,88.183,76.625,67.571,81.078,78.284,81.264,86.092,94.69,76,18.667,5.3333,23040,3722,1292,50,57,14,4,204,62.382,86.789,82.849,91.123,22172,4590,2160,24332,26762,109,75
lemurs_0.1_0.4_0.8_0.9_doublekalman,69.169,63.527,77.628,67.775,78.076,80.236,85.874,81.498,71.921,87.693,77.452,67.92,80.334,78.608,80.439,83.622,96.332,74.667,16,9.3333,22379,4383,852,28,56,12,7,172,62.445,87.036,81.294,93.651,21756,5006,1475,23231,26762,86,75
lemurs_0.1_0.4_0.8_0.9_singlekalman,68.999,64.67,76.069,69.692,77.038,78.806,85.464,81.193,72.142,88.174,76.733,67.658,81.321,78.309,81.466,85.965,95.027,76,18.667,5.3333,23006,3756,1204,39,57,14,4,204,62.674,86.597,82.468,91.161,22070,4692,2140,24210,26762,111,75
lemurs_0.1_0.4_0.8_0_doublekalman,68.443,63.898,75.76,68.818,77.094,78.95,83.968,81.289,71.538,87.15,77.029,67.131,80.913,78.349,81.096,85.18,95.425,76,17.333,6.6667,22796,3966,1093,49,57,13,5,193,62.471,86.549,81.903,91.754,21919,4843,1970,23889,26762,81,75
lemurs_0.1_0.4_0.8_0_singlekalman,67.197,63.387,73.807,69.634,75.237,77.009,83.306,81.066,70.968,85.973,76.243,65.549,79.034,78.238,79.318,85.935,92.85,76,18.667,5.3333,22998,3764,1771,76,57,14,4,216,60.333,84.237,81.1,87.626,21704,5058,3065,24769,26762,100,75
lemurs_0.1_0.4_0.8_1_doublekalman,69.413,63.679,77.96,67.709,78.412,80.512,86.265,81.537,72.047,87.941,77.673,68.306,80.678,78.631,80.753,83.551,96.759,74.667,16,9.3333,22360,4402,749,20,56,12,7,169,62.824,87.329,81.369,94.232,21776,4986,1333,23109,26762,87,75
lemurs_0.1_0.4_0.8_1_singlekalman,68.96,64.683,75.975,69.665,77.091,78.73,85.395,81.191,72.082,88.152,76.729,67.638,81.253,78.339,81.392,85.879,95.034,76,18.667,5.3333,22983,3779,1201,37,57,14,4,197,62.651,86.484,82.318,91.093,22030,4732,2154,24184,26762,111,75
lemurs_0.1_0.4_0.9_0.1_doublekalman,68.243,63.779,75.452,68.759,77.012,78.826,83.495,81.298,71.363,86.94,77.011,66.954,80.551,78.391,80.726,85.005,95.208,74.667,18.667,6.6667,22749,4013,1145,47,56,14,5,196,62.182,86.118,81.504,91.287,21812,4950,2082,23894,26762,80,75
lemurs_0.1_0.4_0.9_0.1_singlekalman,67.785,64.051,74.355,70.533,74.976,77.709,83.299,80.935,71.686,87.068,76.035,66.202,80.278,78,80.517,87.295,92.795,77.333,18.667,4,23362,3400,1814,64,58,14,3,213,61.073,85.494,82.961,88.187,22202,4560,2974,25176,26762,95,75
lemurs_0.1_0.4_0.9_0.2_doublekalman,68.613,63.945,76.069,68.959,76.968,79.303,84.061,81.275,71.763,87.284,77.012,67.219,80.88,78.336,81.029,85.311,95.22,76,17.333,6.6667,22831,3931,1146,40,57,13,5,204,62.398,86.628,82.12,91.659,21977,4785,2000,23977,26762,80,75
lemurs_0.1_0.4_0.9_0.2_singlekalman,67.794,64.015,74.421,70.542,74.912,77.552,83.746,80.931,71.722,87.029,76.039,66.176,80.248,77.986,80.506,87.337,92.746,77.333,18.667,4,23373,3389,1828,69,58,14,3,215,61.022,85.318,82.83,87.961,22167,4595,3034,25201,26762,97,75
lemurs_0.1_0.4_0.9_0.3_doublekalman,68.97,63.959,76.784,68.953,77.017,79.789,84.78,81.285,72.115,88.07,77.014,67.826,81.014,78.343,81.152,85.341,95.321,76,17.333,6.6667,22839,3923,1121,37,57,13,5,197,62.532,87.201,82.636,92.3,22115,4647,1845,23960,26762,78,75
lemurs_0.1_0.4_0.9_0.3_singlekalman,67.842,63.871,74.641,70.297,75.069,77.846,83.758,80.996,71.719,87.095,76.138,66.313,80.072,78.074,80.304,86.974,92.877,76,20,4,23276,3486,1785,62,57,15,3,213,61.003,85.669,82.946,88.576,22198,4564,2863,25061,26762,92,75
lemurs_0.1_0.4_0.9_0.4_doublekalman,69.017,63.914,76.932,68.953,76.966,79.868,85.025,81.31,72.187,88.091,77.053,67.877,80.853,78.364,81.003,85.296,95.208,76,17.333,6.6667,22827,3935,1149,40,57,13,5,194,62.399,87.236,82.696,92.305,22131,4631,1845,23976,26762,80,75
lemurs_0.1_0.4_0.9_0.4_singlekalman,67.869,63.963,74.598,70.264,75.25,77.666,83.949,81.028,71.679,86.907,76.267,66.281,80.188,78.095,80.424,86.899,93.065,76,20,4,23256,3506,1733,63,57,15,3,211,61.153,85.37,82.542,88.399,22090,4672,2899,24989,26762,96,75
lemurs_0.1_0.4_0.9_0.5_doublekalman,68.838,63.981,76.494,68.974,77.021,79.473,84.774,81.305,71.98,87.829,77.05,67.672,80.962,78.362,81.122,85.337,95.293,76,17.333,6.6667,22838,3924,1128,43,57,13,5,195,62.496,87.06,82.513,92.139,22082,4680,1884,23966,26762,80,75
lemurs_0.1_0.4_0.9_0.5_singlekalman,67.651,63.583,74.523,69.788,75.336,77.478,84.023,81.088,71.408,86.594,76.311,66.08,79.336,78.225,79.617,86.126,92.973,76,18.667,5.3333,23049,3713,1742,75,57,14,4,212,60.583,84.771,81.649,88.141,21851,4911,2940,24791,26762,97,75
lemurs_0.1_0.4_0.9_0.6_doublekalman,68.247,63.62,75.642,68.444,77.196,78.868,83.815,81.324,71.29,86.946,77.123,67.056,80.379,78.383,80.54,84.601,95.419,76,16,8,22641,4121,1087,43,57,12,6,198,62.091,86.084,81.205,91.588,21732,5030,1996,23728,26762,80,75
lemurs_0.1_0.4_0.9_0.6_singlekalman,67.172,63.616,73.51,69.787,75.387,76.556,83.315,81.077,70.895,85.775,76.295,65.442,79.557,78.217,79.815,86.193,93.11,76,18.667,5.3333,23067,3695,1707,69,57,14,4,207,60.782,83.988,80.868,87.358,21642,5120,3132,24774,26762,96,75
lemurs_0.1_0.4_0.9_0.7_doublekalman,68.325,63.433,75.995,68.125,77.397,78.948,84.291,81.395,71.301,86.782,77.279,67.065,80.2,78.466,80.353,84.187,95.644,76,14.667,9.3333,22530,4232,1026,41,57,11,7,197,62.071,85.516,80.394,91.336,21515,5247,2041,23556,26762,83,75
lemurs_0.1_0.4_0.9_0.7_singlekalman,67.897,63.917,74.646,69.766,75.86,77.763,83.575,81.115,71.463,86.955,76.381,66.417,80.054,78.265,80.293,86.13,93.654,76,18.667,5.3333,23050,3712,1562,64,57,14,4,208,61.333,85.117,81.698,88.835,21864,4898,2748,24612,26762,98,75
lemurs_0.1_0.4_0.9_0.8_doublekalman,68.607,63.614,76.375,68.1,77.722,79.189,85.04,81.442,71.475,87.013,77.418,67.363,80.715,78.479,80.857,84.239,96.141,74.667,16,9.3333,22544,4218,905,38,56,12,7,194,62.586,86.125,80.794,92.209,21622,5140,1827,23449,26762,86,75
lemurs_0.1_0.4_0.9_0.8_singlekalman,68.211,64.212,74.979,69.832,76.198,77.852,84.398,81.136,71.66,87.243,76.493,66.735,80.513,78.268,80.756,86.201,94.059,76,18.667,5.3333,23069,3693,1457,65,57,14,4,205,61.781,85.47,81.9,89.366,21918,4844,2608,24526,26762,103,75
lemurs_0.1_0.4_0.9_0.9_doublekalman,69.506,63.883,77.961,68.035,78.215,80.695,86.052,81.453,72.211,88.268,77.483,68.393,81.122,78.501,81.216,84.101,96.684,74.667,16,9.3333,22507,4255,772,25,56,12,7,194,63.041,87.54,81.844,94.089,21903,4859,1376,23279,26762,86,75
lemurs_0.1_0.4_0.9_0.9_singlekalman,68.842,64.592,75.851,69.736,76.867,78.795,84.951,81.178,72.051,87.961,76.683,67.451,81.156,78.298,81.328,86.025,94.823,76,18.667,5.3333,23022,3740,1257,46,57,14,4,205,62.487,86.252,82.251,90.663,22012,4750,2267,24279,26762,103,75
lemurs_0.1_0.4_0.9_0_doublekalman,68.399,63.774,75.791,68.765,76.993,79.052,83.963,81.293,71.53,87.185,77.004,67.136,80.521,78.385,80.711,85.012,95.185,74.667,18.667,6.6667,22751,4011,1151,51,56,14,5,200,62.146,86.369,81.754,91.536,21879,4883,2023,23902,26762,81,75
lemurs_0.1_0.4_0.9_0_singlekalman,67.9,63.946,74.71,70.505,74.86,77.914,83.681,80.921,71.849,87.311,75.998,66.355,80.05,77.988,80.349,87.266,92.656,77.333,18.667,4,23354,3408,1851,80,58,14,3,213,60.841,85.527,83.039,88.169,22223,4539,2982,25205,26762,96,75
lemurs_0.1_0.4_0.9_1_doublekalman,69.142,63.671,77.428,68.046,77.879,80.025,85.73,81.433,71.963,87.685,77.37,67.842,80.64,78.494,80.782,84.078,96.228,74.667,16,9.3333,22501,4261,882,38,56,12,7,188,62.559,86.92,81.433,93.2,21793,4969,1590,23383,26762,88,75
lemurs_0.1_0.4_0.9_1_singlekalman,68.826,64.44,75.96,69.732,76.658,78.8,84.824,81.171,72.112,87.985,76.638,67.43,80.98,78.297,81.175,86.07,94.619,76,18.667,5.3333,23034,3728,1310,52,57,14,4,204,62.301,86.612,82.699,90.914,22132,4630,2212,24344,26762,105,75
lemurs_0.1_0.5_0.7_0.1_doublekalman,68.752,64.162,76.099,68.782,77.563,78.889,84.879,81.355,71.69,87.239,77.21,67.357,81.425,78.42,81.563,85.121,95.989,76,17.333,6.6667,22780,3982,952,37,57,13,5,197,63.056,86.589,81.687,92.116,21861,4901,1871,23732,26762,83,75
lemurs_0.1_0.5_0.7_0.1_singlekalman,67.615,64.004,74.004,69.61,76.179,76.848,84.304,81.144,71.051,86.231,76.457,65.93,80.274,78.309,80.472,85.924,94.034,76,18.667,5.3333,22995,3767,1459,53,57,14,4,210,61.637,84.438,80.797,88.423,21623,5139,2831,24454,26762,99,75
lemurs_0.1_0.5_0.7_0.2_doublekalman,68.865,64.335,76.133,68.754,77.857,78.805,85.191,81.367,71.695,87.384,77.275,67.526,81.605,78.448,81.717,85.012,96.268,76,17.333,6.6667,22751,4011,882,30,57,13,5,197,63.282,86.588,81.526,92.32,21818,4944,1815,23633,26762,84,75
lemurs_0.1_0.5_0.7_0.2_singlekalman,67.91,64.235,74.34,69.581,76.539,77.159,84.469,81.147,71.212,86.671,76.515,66.316,80.558,78.323,80.738,85.823,94.406,76,18.667,5.3333,22968,3794,1361,48,57,14,4,211,61.954,84.986,81.122,89.235,21710,5052,2619,24329,26762,101,75
lemurs_0.1_0.5_0.7_0.3_doublekalman,68.984,63.966,76.774,68.196,78.108,79.461,85.351,81.422,71.722,87.495,77.415,67.734,81.19,78.496,81.279,84.295,96.546,76,16,8,22559,4203,807,24,57,12,6,196,63.063,86.794,81.287,93.101,21754,5008,1612,23366,26762,82,75
lemurs_0.1_0.5_0.7_0.3_singlekalman,68.434,64.463,75.15,69.64,76.825,77.993,84.795,81.176,71.654,87.439,76.582,66.963,80.988,78.352,81.126,85.887,94.748,76,18.667,5.3333,22985,3777,1274,37,57,14,4,208,62.396,85.863,81.847,90.292,21904,4858,2355,24259,26762,101,75
lemurs_0.1_0.5_0.7_0.4_doublekalman,68.957,63.651,77.052,68.008,77.932,79.672,85.862,81.461,71.762,87.501,77.42,67.743,80.846,78.515,80.973,84.119,96.395,74.667,16,9.3333,22512,4250,842,34,56,12,7,195,62.773,86.651,81.134,92.973,21713,5049,1641,23354,26762,86,75
lemurs_0.1_0.5_0.7_0.4_singlekalman,68.631,64.453,75.562,69.634,76.825,78.347,85.089,81.191,71.857,87.719,76.644,67.231,81.208,78.33,81.373,86.006,94.888,76,18.667,5.3333,23017,3745,1240,44,57,14,4,207,62.571,86.191,82.158,90.642,21987,4775,2270,24257,26762,102,75
lemurs_0.1_0.5_0.7_0.5_doublekalman,68.656,63.662,76.415,68.042,77.885,79.1,85.392,81.448,71.468,87.009,77.372,67.321,80.674,78.515,80.801,84.082,96.245,74.667,16,9.3333,22502,4260,878,34,56,12,7,192,62.609,86.147,80.704,92.378,21598,5164,1782,23380,26762,87,75
lemurs_0.1_0.5_0.7_0.5_singlekalman,68.784,64.463,75.868,69.653,76.805,78.588,85.427,81.188,72.019,87.868,76.635,67.338,81.018,78.323,81.205,85.946,94.771,76,18.667,5.3333,23001,3761,1269,50,57,14,4,203,62.387,86.405,82.382,90.841,22047,4715,2223,24270,26762,104,75
lemurs_0.1_0.5_0.7_0.6_doublekalman,69.024,63.881,76.928,67.987,78.294,79.592,85.626,81.482,71.691,87.47,77.527,67.813,81.216,78.52,81.313,84.074,96.82,74.667,16,9.3333,22500,4262,739,26,56,12,7,191,63.157,86.65,80.947,93.218,21663,5099,1576,23239,26762,86,75
lemurs_0.1_0.5_0.7_0.6_singlekalman,68.958,64.631,76.036,69.63,77.075,78.812,85.2,81.207,72.092,88.075,76.693,67.547,81.41,78.33,81.567,85.954,95.144,76,18.667,5.3333,23003,3759,1174,42,57,14,4,203,62.784,86.719,82.531,91.355,22087,4675,2090,24177,26762,103,75
lemurs_0.1_0.5_0.7_0.7_doublekalman,68.903,63.521,77.055,67.613,78.325,79.673,85.888,81.56,71.561,87.194,77.727,67.773,80.577,78.644,80.659,83.492,96.719,74.667,16,9.3333,22344,4418,758,22,56,12,7,169,62.747,86.511,80.596,93.364,21569,5193,1533,23102,26762,88,75
lemurs_0.1_0.5_0.7_0.7_singlekalman,68.79,64.649,75.647,69.38,77.468,78.341,85.525,81.312,71.774,87.432,77.156,67.459,81.952,78.353,82.101,85.831,95.836,76,18.667,5.3333,22970,3792,998,40,57,14,4,198,63.372,86.296,81.791,91.326,21889,4873,2079,23968,26762,109,75
lemurs_0.1_0.5_0.7_0.8_doublekalman,68.991,63.558,77.207,67.6,78.402,79.861,85.836,81.569,71.627,87.156,77.756,67.769,80.54,78.662,80.618,83.421,96.75,74.667,16,9.3333,22325,4437,750,21,56,12,7,164,62.739,86.626,80.659,93.547,21586,5176,1489,23075,26762,87,75
lemurs_0.1_0.5_0.7_0.8_singlekalman,68.614,64.673,75.257,69.376,77.508,78.082,85.045,81.314,71.579,87.087,77.148,67.186,81.87,78.363,82.019,85.763,95.817,76,18.667,5.3333,22952,3810,1002,40,57,14,4,195,63.313,85.859,81.354,90.891,21772,4990,2182,23954,26762,109,75
lemurs_0.1_0.5_0.7_0.9_doublekalman,68.699,63.511,76.653,67.55,78.401,79.281,85.848,81.571,71.33,86.684,77.756,67.403,80.476,78.663,80.562,83.361,96.752,74.667,16,9.3333,22309,4453,749,23,56,12,7,161,62.69,86.006,80.054,92.914,21424,5338,1634,23058,26762,89,75
lemurs_0.1_0.5_0.7_0.9_singlekalman,68.321,64.628,74.712,69.337,77.494,77.516,85.067,81.317,71.286,86.62,77.144,66.822,81.818,78.361,81.978,85.726,95.811,76,18.667,5.3333,22942,3820,1003,43,57,14,4,195,63.268,85.251,80.764,90.265,21614,5148,2331,23945,26762,112,75
lemurs_0.1_0.5_0.7_0_doublekalman,68.492,63.339,76.469,67.962,77.465,79.304,84.875,81.388,71.443,86.863,77.246,67.098,80.117,78.473,80.282,84.007,95.754,76,14.667,9.3333,22482,4280,997,44,57,11,7,199,62.033,86.069,80.79,92.087,21621,5141,1858,23479,26762,82,75
lemurs_0.1_0.5_0.7_0_singlekalman,67.585,63.846,74.113,69.589,75.974,77.159,83.846,81.136,71.095,86.259,76.459,65.953,79.908,78.3,80.132,85.864,93.742,76,18.667,5.3333,22979,3783,1534,60,57,14,4,213,61.275,84.556,81.003,88.435,21678,5084,2835,24513,26762,98,75
lemurs_0.1_0.5_0.7_1_doublekalman,68.695,63.512,76.644,67.55,78.404,79.263,85.846,81.573,71.326,86.668,77.759,67.392,80.487,78.665,80.573,83.364,96.76,74.667,16,9.3333,22310,4452,747,23,56,12,7,158,62.701,85.999,80.046,92.909,21422,5340,1635,23057,26762,89,75
lemurs_0.1_0.5_0.7_1_singlekalman,68.218,64.629,74.506,69.336,77.5,77.247,85.138,81.32,71.181,86.265,77.149,66.553,81.821,78.364,81.986,85.726,95.819,76,18.667,5.3333,22942,3820,1001,44,57,14,4,193,63.274,85.128,80.644,90.139,21582,5180,2361,23943,26762,112,75
lemurs_0.1_0.5_0.8_0.1_doublekalman,69.058,64.008,76.917,68.865,77.186,79.886,84.911,81.287,72.133,88.069,77.037,67.845,80.958,78.366,81.104,85.162,95.452,76,17.333,6.6667,22791,3971,1086,39,57,13,5,197,62.534,87.537,82.819,92.826,22164,4598,1713,23877,26762,79,75
lemurs_0.1_0.5_0.8_0.1_singlekalman,67.844,63.625,74.862,69.652,75.559,77.953,84.011,81.086,71.513,86.94,76.285,66.322,79.441,78.259,79.658,85.92,93.206,76,18.667,5.3333,22994,3768,1676,58,57,14,4,210,60.761,85.278,81.945,88.893,21930,4832,2740,24670,26762,90,75
lemurs_0.1_0.5_0.8_0.2_doublekalman,68.839,64.054,76.419,68.914,77.192,79.364,84.751,81.292,71.911,87.689,77.071,67.583,81.16,78.353,81.294,85.285,95.53,76,17.333,6.6667,22824,3938,1068,36,57,13,5,203,62.698,87.113,82.442,92.345,22063,4699,1829,23892,26762,80,75
lemurs_0.1_0.5_0.8_0.2_singlekalman,67.731,63.757,74.497,69.692,75.685,77.444,84.158,81.075,71.347,86.713,76.32,66.179,79.605,78.252,79.803,85.943,93.333,76,18.667,5.3333,23000,3762,1643,53,57,14,4,211,60.914,84.914,81.552,88.565,21825,4937,2818,24643,26762,91,75
lemurs_0.1_0.5_0.8_0.3_doublekalman,69.341,63.849,77.677,68.584,77.39,80.485,85.454,81.357,72.358,88.326,77.154,68.147,80.932,78.439,81.051,84.837,95.729,76,16,8,22704,4058,1013,32,57,12,6,199,62.64,87.557,82.576,93.178,22099,4663,1618,23717,26762,80,75
lemurs_0.1_0.5_0.8_0.3_singlekalman,68.308,63.845,75.589,69.676,75.861,78.396,84.871,81.102,71.884,87.565,76.347,66.853,79.897,78.278,80.069,85.958,93.588,76,18.667,5.3333,23004,3758,1576,46,57,14,4,212,61.225,85.606,82.116,89.406,21976,4786,2604,24580,26762,92,75
lemurs_0.1_0.5_0.8_0.4_doublekalman,69.139,63.917,77.178,68.601,77.49,79.886,85.535,81.389,72.122,87.877,77.239,67.876,81.066,78.465,81.212,84.87,95.868,74.667,17.333,8,22713,4049,979,39,56,13,6,198,62.79,87.081,82.087,92.723,21968,4794,1724,23692,26762,83,75
lemurs_0.1_0.5_0.8_0.4_singlekalman,68.179,64.1,75.04,69.649,76.285,77.844,84.753,81.148,71.598,87.116,76.5,66.644,80.555,78.301,80.749,86.025,94.221,76,18.667,5.3333,23022,3740,1412,52,57,14,4,210,61.888,85.401,81.687,89.47,21861,4901,2573,24434,26762,97,75
lemurs_0.1_0.5_0.8_0.5_doublekalman,68.94,63.977,76.678,68.618,77.569,79.4,85.205,81.432,71.891,87.463,77.402,67.698,81.186,78.484,81.324,84.893,95.966,74.667,17.333,8,22719,4043,955,37,56,13,6,191,62.921,86.783,81.776,92.443,21885,4877,1789,23674,26762,83,75
lemurs_0.1_0.5_0.8_0.5_singlekalman,67.924,64.054,74.571,69.675,76.191,77.448,84.281,81.169,71.373,86.663,76.546,66.336,80.416,78.303,80.64,86.044,94.091,76,18.667,5.3333,23027,3735,1446,60,57,14,4,204,61.748,85.055,81.418,89.033,21789,4973,2684,24473,26762,99,75
lemurs_0.1_0.5_0.8_0.6_doublekalman,68.477,63.655,76.058,68.113,77.759,78.903,84.669,81.431,71.327,86.854,77.396,67.222,80.693,78.482,80.831,84.213,96.139,74.667,16,9.3333,22537,4225,905,37,56,12,7,196,62.572,85.902,80.573,91.984,21563,5199,1879,23442,26762,85,75
lemurs_0.1_0.5_0.8_0.6_singlekalman,68.063,64.33,74.539,69.738,76.486,77.508,84.111,81.151,71.396,87.009,76.532,66.589,80.685,78.303,80.895,86.036,94.361,76,18.667,5.3333,23025,3737,1376,56,57,14,4,208,62.018,85.28,81.519,89.406,21816,4946,2585,24401,26762,102,75
lemurs_0.1_0.5_0.8_0.7_doublekalman,69.019,63.754,77.066,68.096,77.93,79.883,85.006,81.419,71.815,87.736,77.308,67.827,80.738,78.498,80.85,84.116,96.263,74.667,16,9.3333,22511,4251,874,30,56,12,7,194,62.651,86.514,81.055,92.76,21692,5070,1693,23385,26762,84,75
lemurs_0.1_0.5_0.8_0.7_singlekalman,68.492,64.513,75.213,69.717,76.775,78.166,84.363,81.155,71.726,87.604,76.536,67.049,81.007,78.307,81.175,85.991,94.696,76,18.667,5.3333,23013,3749,1289,45,57,14,4,205,62.353,85.681,81.743,90.017,21876,4886,2426,24302,26762,101,75
lemurs_0.1_0.5_0.8_0.8_doublekalman,69.533,63.848,78.036,68.011,78.201,80.61,86.133,81.449,72.242,88.383,77.437,68.442,80.902,78.532,80.992,83.981,96.563,74.667,16,9.3333,22475,4287,800,24,56,12,7,192,62.873,87.715,82.001,94.286,21945,4817,1330,23275,26762,86,75
lemurs_0.1_0.5_0.8_0.8_singlekalman,69.081,64.613,76.278,69.471,77.28,79.035,85.36,81.275,72.137,88.094,76.976,67.811,81.825,78.319,82.004,85.95,95.611,76,18.667,5.3333,23002,3760,1056,48,57,14,4,203,63.19,87.115,82.714,92.011,22136,4626,1922,24058,26762,104,75
lemurs_0.1_0.5_0.8_0.9_doublekalman,69.156,63.516,77.61,67.737,78.12,80.215,85.876,81.507,71.893,87.648,77.469,67.9,80.297,78.626,80.401,83.555,96.363,74.667,16,9.3333,22361,4401,844,28,56,12,7,172,62.437,87.009,81.227,93.678,21738,5024,1467,23205,26762,85,75
lemurs_0.1_0.5_0.8_0.9_singlekalman,69.158,64.809,76.224,69.423,77.626,78.946,85.569,81.296,72.085,88.093,77.084,67.906,82.068,78.345,82.206,85.819,95.96,76,18.667,5.3333,22967,3795,967,37,57,14,4,203,63.484,86.934,82.341,92.07,22036,4726,1898,23934,26762,106,75
lemurs_0.1_0.5_0.8_0_doublekalman,68.159,63.39,75.729,68.272,77.067,78.915,83.872,81.303,71.24,86.718,77.049,66.815,80.11,78.373,80.293,84.441,95.318,76,16,8,22598,4164,1110,49,57,12,6,193,61.848,85.988,81.081,91.526,21699,5063,2009,23708,26762,80,75
lemurs_0.1_0.5_0.8_0_singlekalman,67.543,63.555,74.325,69.595,75.528,77.59,83.294,81.083,71.212,86.499,76.285,65.986,79.31,78.263,79.561,85.853,93.171,76,18.667,5.3333,22976,3786,1684,67,57,14,4,212,60.648,84.929,81.593,88.548,21836,4926,2824,24660,26762,93,75
lemurs_0.1_0.5_0.8_1_doublekalman,69.519,63.692,78.163,67.641,78.534,80.709,86.344,81.543,72.11,88.19,77.667,68.495,80.596,78.664,80.667,83.398,96.829,74.667,16,9.3333,22319,4443,731,19,56,12,7,165,62.802,87.605,81.53,94.659,21819,4943,1231,23050,26762,86,75
lemurs_0.1_0.5_0.8_1_singlekalman,69.113,64.817,76.122,69.398,77.673,78.861,85.496,81.293,72.022,88.06,77.082,67.878,81.982,78.376,82.12,85.734,95.956,76,18.667,5.3333,22944,3818,967,37,57,14,4,196,63.443,86.804,82.18,91.979,21993,4769,1918,23911,26762,106,75
lemurs_0.1_0.5_0.9_0.1_doublekalman,68.378,63.803,75.699,68.744,77.067,78.996,83.762,81.304,71.479,87.171,77.001,67.123,80.495,78.415,80.667,84.934,95.216,74.667,18.667,6.6667,22730,4032,1142,46,56,14,5,195,62.162,86.483,81.814,91.718,21895,4867,1977,23872,26762,79,75
lemurs_0.1_0.5_0.9_0.1_singlekalman,67.869,64.152,74.411,70.468,75.203,77.769,83.309,80.952,71.685,87.174,76.068,66.312,80.42,78.036,80.64,87.172,93.029,77.333,18.667,4,23329,3433,1748,59,58,14,3,208,61.274,85.708,83.009,88.587,22215,4547,2862,25077,26762,89,75
lemurs_0.1_0.5_0.9_0.2_doublekalman,68.842,63.962,76.512,68.939,77.024,79.702,84.371,81.285,71.974,87.858,77.029,67.676,80.898,78.353,81.037,85.27,95.27,76,17.333,6.6667,22820,3942,1133,37,57,13,5,202,62.44,87.079,82.509,92.185,22081,4681,1872,23953,26762,79,75
lemurs_0.1_0.5_0.9_0.2_singlekalman,67.76,64.139,74.211,70.47,75.175,77.339,83.757,80.951,71.581,86.937,76.091,66.151,80.469,78.014,80.685,87.213,93.036,77.333,18.667,4,23340,3422,1747,58,58,14,3,214,61.294,85.24,82.572,88.085,22098,4664,2989,25087,26762,90,75
lemurs_0.1_0.5_0.9_0.3_doublekalman,68.973,63.964,76.783,68.946,77.038,79.781,84.787,81.293,72.111,88.057,77.026,67.827,80.988,78.36,81.126,85.311,95.324,76,17.333,6.6667,22831,3931,1120,37,57,13,5,197,62.527,87.185,82.606,92.301,22107,4655,1844,23951,26762,78,75
lemurs_0.1_0.5_0.9_0.3_singlekalman,67.632,64.13,73.963,70.471,75.185,77.091,83.489,80.963,71.455,86.709,76.098,65.984,80.521,78.03,80.749,87.239,93.075,77.333,18.667,4,23347,3415,1737,61,58,14,3,211,61.354,84.994,82.329,87.837,22033,4729,3051,25084,26762,89,75
lemurs_0.1_0.5_0.9_0.4_doublekalman,69.021,63.919,76.931,68.947,76.987,79.86,85.032,81.318,72.184,88.078,77.065,67.877,80.827,78.381,80.977,85.266,95.21,76,17.333,6.6667,22819,3943,1148,40,57,13,5,194,62.394,87.22,82.666,92.306,22123,4639,1844,23967,26762,80,75
lemurs_0.1_0.5_0.9_0.4_singlekalman,67.614,64.219,73.836,70.475,75.31,76.911,83.549,80.984,71.392,86.547,76.186,65.937,80.547,78.054,80.786,87.183,93.164,77.333,18.667,4,23332,3430,1712,64,58,14,3,208,61.413,84.743,82.023,87.65,21951,4811,3093,25044,26762,91,75
lemurs_0.1_0.5_0.9_0.5_doublekalman,68.842,63.986,76.493,68.968,77.043,79.465,84.781,81.313,71.977,87.815,77.062,67.672,80.936,78.379,81.096,85.308,95.296,76,17.333,6.6667,22830,3932,1127,43,57,13,5,195,62.491,87.044,82.483,92.14,22074,4688,1883,23957,26762,80,75
lemurs_0.1_0.5_0.9_0.5_singlekalman,67.674,63.666,74.49,69.723,75.543,77.429,84.084,81.106,71.355,86.537,76.345,66.066,79.482,78.256,79.74,86.017,93.198,76,18.667,5.3333,23020,3742,1680,69,57,14,4,212,60.778,84.793,81.526,88.332,21818,4944,2882,24700,26762,90,75
lemurs_0.1_0.5_0.9_0.6_doublekalman,68.476,64.135,75.552,68.99,77.235,78.767,83.813,81.321,71.527,87.245,77.134,67.295,81.07,78.388,81.231,85.278,95.47,76,17.333,6.6667,22822,3940,1083,43,57,13,5,198,62.64,86.498,81.881,91.667,21913,4849,1992,23905,26762,79,75
lemurs_0.1_0.5_0.9_0.6_singlekalman,67.228,63.816,73.4,69.733,75.744,76.565,83.071,81.109,70.814,85.893,76.41,65.631,79.759,78.256,79.994,86.029,93.445,76,18.667,5.3333,23023,3739,1615,63,57,14,4,207,61.052,84.089,80.753,87.714,21611,5151,3027,24638,26762,91,75
